net2,MeanGVC
Aud.,0.010028133432794208
CON,0.008641015365673882
DAN,0.007778869791210144
DMN,0.006636715858415484
FPN,0.00820421309977837
Motor,0.006839305517471499
SAN,0.0076333321748211815
Subc.,0.008101037915868567
VAN,0.011371142139354412
Vis.,0.007014795215832035
Whole Brain,0.0058797408393785455
