net2,MeanBVC
Aud.,0.2666100435923573
CON,0.2629655025670916
DAN,0.26830980865623505
DMN,0.2652609609021167
FPN,0.26367604734593747
Motor,0.2665423919455126
SAN,0.2656139075265128
Subc.,0.2652264015241293
VAN,0.26719453142603267
Vis.,0.2616976689509235
Whole Brain,0.2644738976387217
