,subject,net1,net2,MeanBVC
0,sub-01,FPN,CON,0.30339483076230056
1,sub-01,FPN,SAN,0.31356974545636296
2,sub-01,FPN,VAN,0.3060797862023754
3,sub-01,FPN,DAN,0.30316709615167825
4,sub-01,FPN,DMN,0.31519055058813156
5,sub-01,FPN,Motor,0.2945297759226726
6,sub-01,FPN,Aud.,0.28274941244277674
7,sub-01,FPN,Vis.,0.30651541373693997
8,sub-01,FPN,Subc.,0.30601020171554577
9,sub-01,FPN,Whole Brain,0.3066153649051948
10,sub-01,CON,FPN,0.30339483076230056
11,sub-01,CON,SAN,0.32147556697400204
12,sub-01,CON,VAN,0.31267439122201807
13,sub-01,CON,DAN,0.311406208267198
14,sub-01,CON,DMN,0.32725667365756106
15,sub-01,CON,Motor,0.30190193889356426
16,sub-01,CON,Aud.,0.28508496195585786
17,sub-01,CON,Vis.,0.3198190833639464
18,sub-01,CON,Subc.,0.309964838313714
19,sub-01,CON,Whole Brain,0.31398103076092715
20,sub-01,SAN,FPN,0.313569745456363
21,sub-01,SAN,CON,0.32147556697400204
22,sub-01,SAN,VAN,0.32233932556512085
23,sub-01,SAN,DAN,0.3207979579099719
24,sub-01,SAN,DMN,0.3375877285816979
25,sub-01,SAN,Motor,0.3139556480819183
26,sub-01,SAN,Aud.,0.300619310781403
27,sub-01,SAN,Vis.,0.3284688560987611
28,sub-01,SAN,Subc.,0.3219238396948006
29,sub-01,SAN,Whole Brain,0.3249635881522417
30,sub-01,VAN,FPN,0.3060797862023754
31,sub-01,VAN,CON,0.312674391222018
32,sub-01,VAN,SAN,0.32233932556512085
33,sub-01,VAN,DAN,0.3172768810396015
34,sub-01,VAN,DMN,0.3305868687032551
35,sub-01,VAN,Motor,0.309248917428545
36,sub-01,VAN,Aud.,0.2957224787792168
37,sub-01,VAN,Vis.,0.32153250957210966
38,sub-01,VAN,Subc.,0.3177652357343582
39,sub-01,VAN,Whole Brain,0.3190282145131986
40,sub-01,DAN,FPN,0.30316709615167825
41,sub-01,DAN,CON,0.311406208267198
42,sub-01,DAN,SAN,0.32079795790997195
43,sub-01,DAN,VAN,0.3172768810396015
44,sub-01,DAN,DMN,0.3235598884570042
45,sub-01,DAN,Motor,0.29131611587166023
46,sub-01,DAN,Aud.,0.28445040557955403
47,sub-01,DAN,Vis.,0.3097451641003116
48,sub-01,DAN,Subc.,0.3072178988703012
49,sub-01,DAN,Whole Brain,0.31012631089715426
50,sub-01,DMN,FPN,0.31519055058813156
51,sub-01,DMN,CON,0.3272566736575611
52,sub-01,DMN,SAN,0.3375877285816979
53,sub-01,DMN,VAN,0.33058686870325515
54,sub-01,DMN,DAN,0.3235598884570042
55,sub-01,DMN,Motor,0.3158543178295739
56,sub-01,DMN,Aud.,0.3038927654761927
57,sub-01,DMN,Vis.,0.328688007297725
58,sub-01,DMN,Subc.,0.3270427027300922
59,sub-01,DMN,Whole Brain,0.32805126669017304
60,sub-01,Motor,FPN,0.2945297759226726
61,sub-01,Motor,CON,0.3019019388935642
62,sub-01,Motor,SAN,0.3139556480819183
63,sub-01,Motor,VAN,0.309248917428545
64,sub-01,Motor,DAN,0.29131611587166023
65,sub-01,Motor,DMN,0.3158543178295739
66,sub-01,Motor,Aud.,0.28031689754443456
67,sub-01,Motor,Vis.,0.3061892748758777
68,sub-01,Motor,Subc.,0.29882336319045344
69,sub-01,Motor,Whole Brain,0.3040336904829248
70,sub-01,Aud.,FPN,0.28274941244277674
71,sub-01,Aud.,CON,0.28508496195585786
72,sub-01,Aud.,SAN,0.3006193107814031
73,sub-01,Aud.,VAN,0.2957224787792168
74,sub-01,Aud.,DAN,0.28445040557955403
75,sub-01,Aud.,DMN,0.3038927654761927
76,sub-01,Aud.,Motor,0.28031689754443456
77,sub-01,Aud.,Vis.,0.2963183463487976
78,sub-01,Aud.,Subc.,0.28946563883411064
79,sub-01,Aud.,Whole Brain,0.29269459110470447
80,sub-01,Vis.,FPN,0.30651541373693997
81,sub-01,Vis.,CON,0.3198190833639464
82,sub-01,Vis.,SAN,0.3284688560987611
83,sub-01,Vis.,VAN,0.32153250957210966
84,sub-01,Vis.,DAN,0.3097451641003116
85,sub-01,Vis.,DMN,0.3286880072977251
86,sub-01,Vis.,Motor,0.3061892748758777
87,sub-01,Vis.,Aud.,0.2963183463487976
88,sub-01,Vis.,Subc.,0.3192478435120119
89,sub-01,Vis.,Whole Brain,0.3183027241698444
90,sub-01,Subc.,FPN,0.3060102017155458
91,sub-01,Subc.,CON,0.309964838313714
92,sub-01,Subc.,SAN,0.32192383969480065
93,sub-01,Subc.,VAN,0.3177652357343582
94,sub-01,Subc.,DAN,0.30721789887030126
95,sub-01,Subc.,DMN,0.3270427027300922
96,sub-01,Subc.,Motor,0.29882336319045344
97,sub-01,Subc.,Aud.,0.28946563883411064
98,sub-01,Subc.,Vis.,0.3192478435120119
99,sub-01,Subc.,Whole Brain,0.31502907770333505
100,sub-01,Whole Brain,FPN,0.30661536490519475
101,sub-01,Whole Brain,CON,0.31398103076092715
102,sub-01,Whole Brain,SAN,0.3249635881522417
103,sub-01,Whole Brain,VAN,0.3190282145131985
104,sub-01,Whole Brain,DAN,0.31012631089715426
105,sub-01,Whole Brain,DMN,0.32805126669017304
106,sub-01,Whole Brain,Motor,0.3040336904829247
107,sub-01,Whole Brain,Aud.,0.29269459110470447
108,sub-01,Whole Brain,Vis.,0.3183027241698444
109,sub-01,Whole Brain,Subc.,0.31502907770333505
110,sub-02,FPN,CON,0.3345509141843227
111,sub-02,FPN,SAN,0.3391351511482485
112,sub-02,FPN,VAN,0.35754179924827245
113,sub-02,FPN,DAN,0.33519852562408603
114,sub-02,FPN,DMN,0.3260363235693704
115,sub-02,FPN,Motor,0.3299675190220744
