,subject,net2,MeanGVC
0,sub-01,Aud.,0.4203054275943252
1,sub-01,CON,0.4185649203595618
2,sub-01,DAN,0.41649043721236173
3,sub-01,DMN,0.4188776853990434
4,sub-01,FPN,0.410195944323676
5,sub-01,Motor,0.416696003026047
6,sub-01,SAN,0.419320477721633
7,sub-01,Subc.,0.4158554312601625
8,sub-01,VAN,0.4173571250116277
9,sub-01,Vis.,0.4147998874325458
10,sub-01,Whole Brain,0.41714906834549303
11,sub-02,Aud.,0.40698073102339266
12,sub-02,CON,0.39860273169661276
13,sub-02,DAN,0.4335483832686285
14,sub-02,DMN,0.40344477275978646
15,sub-02,FPN,0.44451132441684604
16,sub-02,Motor,0.41927660651908844
17,sub-02,SAN,0.41413430051582867
18,sub-02,Subc.,0.43590986476074833
19,sub-02,VAN,0.4051014700651241
20,sub-02,Vis.,0.4079601115390225
21,sub-02,Whole Brain,0.4161421111213985
22,sub-03,Aud.,0.4139760890171136
23,sub-03,CON,0.4124557972596485
24,sub-03,DAN,0.4221851154700962
25,sub-03,DMN,0.41775379016345227
26,sub-03,FPN,0.4126261790246916
27,sub-03,Motor,0.4175484217917249
28,sub-03,SAN,0.4212615706361319
29,sub-03,Subc.,0.41267949538613585
30,sub-03,VAN,0.4215685044117618
31,sub-03,Vis.,0.41577640409662847
32,sub-03,Whole Brain,0.41778104042909214
33,sub-04,Aud.,0.42200157071217076
34,sub-04,CON,0.41268642351122153
35,sub-04,DAN,0.42434426268530756
36,sub-04,DMN,0.41810963707461596
37,sub-04,FPN,0.40858255717952313
38,sub-04,Motor,0.4305058353643236
39,sub-04,SAN,0.4090815048960032
40,sub-04,Subc.,0.4177932685242276
41,sub-04,VAN,0.41256771040732243
42,sub-04,Vis.,0.4102656488015878
43,sub-04,Whole Brain,0.4196739885301731
44,sub-05,Aud.,0.4196459489271108
45,sub-05,CON,0.41152517311892095
46,sub-05,DAN,0.41780864579638166
47,sub-05,DMN,0.4179464973198977
48,sub-05,FPN,0.41265272312250095
49,sub-05,Motor,0.4184468967356722
50,sub-05,SAN,0.4192613771095503
51,sub-05,Subc.,0.41357716776318226
52,sub-05,VAN,0.4199790051558965
53,sub-05,Vis.,0.4168965387511944
54,sub-05,Whole Brain,0.4178724338861692
55,sub-06,Aud.,0.4180179370425066
56,sub-06,CON,0.4175293002724761
57,sub-06,DAN,0.41821635956420516
58,sub-06,DMN,0.4178175838743814
59,sub-06,FPN,0.40490024332227004
60,sub-06,Motor,0.42601900310756347
61,sub-06,SAN,0.42249871528330085
62,sub-06,Subc.,0.4167719150220902
63,sub-06,VAN,0.4112859441459486
64,sub-06,Vis.,0.41458294378419686
65,sub-06,Whole Brain,0.41797246226753804
66,sub-09,Aud.,0.41637203515585663
67,sub-09,CON,0.4089190745026785
68,sub-09,DAN,0.43476956806478795
69,sub-09,DMN,0.4127981673359804
70,sub-09,FPN,0.4178903964943201
71,sub-09,Motor,0.41438321715439413
72,sub-09,SAN,0.4210943425350001
73,sub-09,Subc.,0.4083444160197858
74,sub-09,VAN,0.41491136717493243
75,sub-09,Vis.,0.41822579116822534
76,sub-09,Whole Brain,0.417904032080515
77,sub-10,Aud.,0.4111511630383845
78,sub-10,CON,0.4097390621624287
79,sub-10,DAN,0.4208160608042119
80,sub-10,DMN,0.41266561446815886
81,sub-10,FPN,0.4073335060457721
82,sub-10,Motor,0.4254336073449137
83,sub-10,SAN,0.41818828780797745
84,sub-10,Subc.,0.41936735047192086
85,sub-10,VAN,0.42613155982454015
86,sub-10,Vis.,0.41684451100039516
87,sub-10,Whole Brain,0.4179416847177729
88,sub-14,Aud.,0.4094557610724335
89,sub-14,CON,0.4173981941776404
90,sub-14,DAN,0.4254289102618294
91,sub-14,DMN,0.41518311125711177
92,sub-14,FPN,0.4146964774018326
93,sub-14,Motor,0.4215610753645627
94,sub-14,SAN,0.4149708085150333
95,sub-14,Subc.,0.40706495323747355
96,sub-14,VAN,0.41160206655568127
97,sub-14,Vis.,0.42928284555502516
98,sub-14,Whole Brain,0.4189682042878534
99,sub-15,Aud.,0.39980743354947884
100,sub-15,CON,0.4074417041351977
101,sub-15,DAN,0.42612091230199306
102,sub-15,DMN,0.4126367488871749
103,sub-15,FPN,0.4207147366950126
104,sub-15,Motor,0.415716649408054
105,sub-15,SAN,0.41426652626383303
106,sub-15,Subc.,0.40678316399606784
107,sub-15,VAN,0.44884133095760864
108,sub-15,Vis.,0.4175792002662824
109,sub-15,Whole Brain,0.4157040012257745
110,sub-16,Aud.,0.41653582737302075
