	550.250000	529.793893	583.991150	522.350877	505.568966	487.187970	500.870370	569.116667	371.154412	504.840909	482.386792	542.504000	566.438776	573.370968	337.765625	524.230769	352.422222	577.617391	466.850746	542.117647	610.065789	525.694805	464.311111	531.303371	300.066225	448.372549	488.223214	505.954545	526.943262	604.891473	564.067308	580.533333	534.371212	559.690722	276.178571	540.489583	578.940171	485.933333	533.934641	524.710526	659.060241	443.826667	522.887097	564.087912	605.415385	582.762295	553.446667	546.559322	603.934426	546.194030	481.260870	602.188034	532.851485	556.173913	516.537190	574.683544	543.681416	549.623377	564.734177	545.712500	542.253165	538.474359	527.907563	251.979167	395.448276	655.583333	216.012903	572.223881	549.119266	439.260563	427.868421	268.876106	574.400000	360.140845	540.394495	541.540984	560.861111	512.659722	524.007194	555.410526	568.463918	545.535032	508.766990	508.574074	460.757009	510.309859	483.815287	512.942857	430.418750	374.108527	507.141935	528.337349	445.597222	419.044118	500.985915	485.378151	481.581250	493.023256	552.282609	596.772277	402.946565	512.423841	408.697479	472.590909	480.729167	387.224719	346.681250	412.512821	505.183824	588.014599	633.379630	575.438596	569.823077	568.662651	450.992593	413.432432	579.731481	483.535433	349.613139	286.709402	527.243697	545.577465	534.965812	553.473214	576.088050	559.520270	589.601852	521.445783	540.450820	509.935484	515.555556	566.035971	524.691729	480.279279	503.545455	398.974359	336.978261	542.784615	463.719298	597.719626	510.414141	568.087719	545.632258	553.302158	587.930556	555.701493	506.723077	503.659259	574.578512	493.006623	327.779412	519.054688	524.628378	462.463087	464.668831	530.449367	533.700855	515.250000	592.183486	580.348485	506.016129	447.288889	353.877778	304.781022	559.409091	560.968553	534.983471	498.838462	565.000000	524.352381	647.685185	503.967105	597.031496	566.380952	504.503401	550.387931	502.394737	562.754967	472.620915	532.155280	557.638298	552.688312	618.454545	503.979452	487.098684	502.780702	561.943662	538.559524	477.462264	613.750000	509.372093	581.186047	569.741667	585.625000	575.539130	533.698718	528.184397	529.273885	510.415094	622.393617	651.880435	593.302013	587.447552	639.906832	467.117241	493.512987	562.701389	495.717647	524.762590	542.890323	490.380531	607.180645	565.401274	637.309735	564.697917	543.352564	579.581818	563.075188	637.006536	366.288462	525.766234	500.711268	545.363057	553.066667	603.500000	570.931250	580.464516	571.594771	541.053691	534.767123	502.576923	556.864516	563.648000	524.000000	556.205128	633.100671	277.717742	256.772727	381.016949	188.153846	255.417722	528.879195	557.386076	314.532895	346.566667	149.087719	429.503185	462.903226	363.480263	574.756579	491.968354	418.833333	437.292208	398.703226	338.275641	574.528302	576.210526	551.379085	429.879747	419.363057	228.414474	232.909091	487.145695	541.194969
	554.907407	532.160305	583.053097	521.885965	507.568966	488.962406	506.722222	575.741667	379.044118	511.590909	488.311321	547.008000	566.132653	572.903226	344.132812	524.503497	364.388889	580.121739	468.850746	545.712418	612.144737	528.045455	468.555556	531.853933	306.966887	455.771242	489.678571	507.980519	524.092199	602.860465	570.384615	586.150000	535.606061	563.989691	277.098214	542.562500	580.196581	484.844444	535.294118	526.282895	651.927711	450.293333	524.266129	561.274725	598.484615	580.491803	547.440000	548.830508	600.016393	551.843284	485.855072	600.863248	538.465347	563.782609	529.727273	582.139241	547.539823	552.746753	567.797468	550.906250	543.215190	540.557692	528.764706	256.652778	388.741379	664.481481	214.154839	571.880597	552.788991	444.161972	434.815789	278.088496	574.625000	362.056338	542.513761	548.868852	563.166667	522.423611	525.302158	550.410526	570.969072	545.573248	509.504854	515.546296	469.775701	513.457746	489.445860	516.021429	431.868750	379.124031	508.012903	522.951807	435.708333	423.411765	498.626761	485.983193	490.218750	489.914729	554.945652	585.831683	393.167939	509.046358	414.806723	480.689394	482.510417	391.179775	351.150000	421.128205	502.875000	592.423358	630.916667	575.280702	572.707692	565.349398	456.333333	419.432432	581.212963	486.535433	355.627737	295.658120	524.932773	544.126761	534.581197	556.589286	577.528302	559.351351	585.685185	515.650602	537.393443	506.790323	513.055556	560.158273	524.451128	482.945946	507.272727	398.931624	340.717391	547.453846	471.114035	594.037383	510.929293	564.456140	548.722581	552.726619	586.715278	552.701493	507.184615	503.659259	573.917355	497.046358	325.455882	518.898438	520.993243	461.147651	466.064935	526.981013	539.598291	515.278571	596.495413	579.386364	513.427419	455.392593	355.255556	313.204380	560.310606	565.748428	537.512397	496.753846	563.738095	527.038095	645.768519	508.822368	595.377953	561.365079	506.122449	539.362069	493.835526	561.582781	468.777778	534.130435	559.021277	552.045455	619.244755	505.321918	488.190789	500.315789	565.676056	534.250000	478.103774	609.685185	510.620155	584.790698	568.008333	592.533333	578.504348	534.314103	523.638298	529.573248	504.182390	632.819149	656.521739	598.946309	593.118881	642.633540	462.772414	499.655844	566.111111	494.235294	524.553957	540.058065	495.840708	609.496774	566.331210	640.628319	568.906250	545.942308	580.536364	566.112782	639.320261	363.711538	528.487013	507.866197	550.859873	553.474074	606.958333	572.743750	580.683871	571.124183	541.550336	533.061644	506.974359	554.206452	554.928000	522.912162	556.224359	629.040268	274.338710	251.136364	391.762712	199.820513	257.094937	528.671141	552.481013	330.157895	354.825000	161.017544	436.350318	465.006452	377.480263	580.631579	495.196203	412.007937	432.168831	398.490323	339.557692	570.849057	572.000000	548.509804	437.696203	429.815287	237.355263	236.012987	494.450331	547.610063
	553.083333	529.984733	581.504425	520.228070	505.827586	487.796992	501.342593	570.833333	374.220588	506.303030	483.198113	543.160000	565.040816	569.774194	338.632812	522.482517	361.533333	575.765217	468.656716	540.202614	607.052632	526.064935	463.896296	530.011236	302.980132	447.732026	488.392857	505.142857	523.390071	600.720930	566.557692	584.808333	530.484848	560.515464	276.776786	541.875000	575.367521	486.577778	534.372549	522.473684	651.987952	446.753333	522.870968	562.813187	601.400000	580.918033	550.073333	544.864407	597.606557	547.865672	485.586957	603.393162	539.316832	566.315217	530.396694	580.145570	548.000000	550.519481	571.708861	552.306250	538.265823	539.967949	529.210084	254.083333	382.362069	664.953704	210.993548	569.388060	552.669725	451.816901	436.824561	279.769912	571.775000	359.767606	542.431193	541.426230	562.324074	526.034722	522.366906	548.821053	569.587629	545.961783	505.524272	511.666667	469.373832	510.098592	487.165605	514.714286	436.150000	386.883721	509.006452	522.493976	438.625000	421.029412	497.204225	483.915966	489.456250	488.744186	556.195652	591.881188	394.687023	512.331126	416.226891	482.772727	484.510417	391.370787	351.962500	417.858974	503.022059	592.532847	627.962963	572.692982	576.015385	568.530120	460.059259	426.121622	578.259259	487.228346	358.883212	298.170940	520.806723	538.640845	528.769231	550.919643	570.779874	556.729730	585.907407	517.626506	540.254098	509.193548	513.930556	562.424460	524.120301	490.279279	506.783217	400.051282	343.315217	549.369231	473.631579	599.710280	511.595960	562.675439	546.941935	554.762590	587.465278	551.044776	509.861538	506.948148	572.033058	495.503311	323.683824	523.296875	524.810811	461.516779	469.188312	529.563291	540.136752	515.492857	591.779817	576.113636	508.750000	453.570370	356.244444	315.437956	557.560606	562.679245	532.446281	495.207692	563.297619	529.733333	641.740741	503.697368	593.826772	559.277778	503.666667	535.577586	488.473684	561.490066	468.418301	533.689441	555.138298	550.350649	612.258741	505.390411	486.243421	501.850877	561.964789	534.964286	476.792453	608.333333	509.062016	581.751938	567.450000	591.583333	573.026087	532.724359	521.808511	532.681529	503.672956	625.914894	652.554348	593.704698	585.482517	635.583851	460.972414	498.558442	562.972222	493.470588	520.424460	540.483871	493.637168	608.754839	569.286624	633.769912	571.822917	545.583333	581.900000	569.203008	636.562092	364.185897	531.116883	507.077465	554.764331	553.614815	605.993056	568.143750	579.961290	573.777778	542.053691	534.102740	502.384615	555.135484	556.504000	523.385135	554.153846	624.865772	273.459677	248.318182	395.457627	199.786325	258.512658	528.362416	554.626582	333.855263	353.750000	163.780702	433.955414	465.341935	376.815789	582.434211	494.645570	416.507937	433.396104	401.716129	337.019231	570.408805	572.177632	545.156863	436.310127	433.477707	243.473684	244.792208	498.417219	547.754717
	553.250000	529.824427	578.734513	518.938596	507.120690	487.172932	499.018519	569.350000	368.992647	503.106061	477.688679	545.096000	568.479592	571.467742	335.867188	525.664336	353.200000	578.373913	466.791045	541.941176	608.085526	529.097403	464.333333	530.539326	298.476821	444.483660	486.955357	505.136364	524.241135	603.248062	563.721154	583.608333	531.477273	560.432990	274.767857	540.885417	576.794872	486.944444	534.490196	522.447368	651.180723	443.800000	519.604839	562.791209	595.461538	581.811475	547.373333	540.932203	592.311475	547.298507	480.369565	598.230769	536.900990	561.673913	527.231405	577.037975	546.389381	550.902597	568.506329	547.600000	538.278481	536.243590	528.000000	251.993056	384.862069	660.064815	210.425806	572.462687	551.302752	450.535211	437.061404	271.920354	573.883333	363.302817	540.642202	540.016393	561.574074	522.486111	521.410072	551.294737	569.432990	544.025478	505.640777	510.740741	467.289720	510.873239	486.783439	514.457143	432.337500	382.589147	508.096774	522.783133	436.041667	415.691176	493.929577	480.966387	485.306250	486.286822	551.902174	595.782178	392.412214	508.384106	410.806723	475.734848	488.385417	384.808989	348.800000	413.153846	502.132353	587.416058	621.888889	568.350877	567.500000	562.301205	457.244444	421.081081	577.851852	484.236220	351.861314	293.675214	520.924370	543.760563	534.068376	553.303571	573.767296	559.216216	585.888889	514.638554	536.663934	509.016129	514.326389	561.604317	523.699248	488.423423	506.573427	399.461538	343.891304	542.730769	463.614035	598.579439	513.878788	566.368421	545.458065	555.503597	588.326389	552.298507	509.438462	510.414815	573.884298	492.927152	323.779412	520.625000	524.263514	461.000000	469.805195	530.575949	537.974359	516.328571	592.394495	576.992424	505.629032	446.051852	353.911111	311.072993	555.946970	560.446541	532.545455	495.423077	563.773810	527.542857	646.231481	501.289474	597.842520	564.507937	504.965986	531.129310	486.355263	563.801325	466.562092	533.111801	554.106383	550.227273	613.636364	504.116438	485.223684	500.000000	568.239437	531.785714	474.377358	603.416667	508.348837	574.302326	563.616667	586.008333	568.147826	531.147436	520.382979	527.312102	502.031447	626.414894	646.597826	591.080537	586.125874	637.304348	462.544828	493.350649	558.486111	488.847059	515.956835	534.993548	488.964602	603.645161	569.636943	632.115044	569.781250	541.762821	579.118182	564.473684	633.830065	363.352564	529.727273	504.521127	556.324841	555.800000	605.819444	570.725000	580.296774	574.490196	544.798658	536.554795	500.679487	556.883871	555.728000	524.905405	553.833333	625.020134	274.862903	249.563636	390.177966	196.162393	259.208861	530.449664	555.310127	325.375000	348.475000	157.745614	429.987261	462.064516	368.263158	573.657895	491.164557	417.873016	436.188312	403.987097	335.641026	570.729560	569.684211	542.509804	435.145570	427.305732	240.565789	239.642857	495.238411	540.245283
	562.240741	531.763359	588.309735	522.368421	508.034483	490.977444	498.666667	571.366667	367.220588	504.227273	479.547170	547.744000	570.673469	574.661290	335.109375	529.650350	347.055556	584.686957	465.873134	542.562092	611.921053	531.714286	462.814815	531.662921	295.569536	446.725490	488.928571	506.318182	527.390071	608.124031	565.557692	587.333333	535.515152	561.402062	276.392857	546.552083	582.401709	485.511111	533.202614	525.559211	656.204819	441.993333	522.459677	566.186813	601.807692	584.918033	553.200000	544.440678	599.016393	549.432836	480.760870	599.341880	536.603960	562.847826	520.983471	580.329114	549.035398	552.792208	569.075949	550.550000	541.265823	540.147436	531.008403	250.402778	377.017241	670.074074	207.670968	575.097015	553.266055	444.823944	433.096491	270.681416	577.558333	359.795775	543.403670	546.049180	562.759259	522.423611	526.345324	556.694737	577.175258	548.299363	508.378641	511.592593	466.897196	512.746479	490.305732	515.635714	435.818750	383.395349	509.638710	526.783133	438.923611	418.926471	497.246479	478.411765	485.450000	487.666667	556.684783	604.663366	396.488550	513.205298	410.512605	474.969697	485.979167	384.393258	346.687500	411.750000	506.441176	587.416058	625.842593	569.780702	564.984615	565.951807	454.348148	420.202703	585.222222	481.007874	348.145985	292.264957	529.285714	548.042254	537.341880	560.017857	580.836478	565.391892	591.138889	517.626506	537.229508	511.693548	518.444444	568.812950	524.992481	484.252252	504.881119	398.111111	342.021739	544.000000	466.596491	600.906542	515.050505	571.008772	549.251613	554.561151	593.611111	556.611940	511.400000	511.837037	578.132231	496.000000	322.713235	525.078125	528.351351	464.644295	469.051948	532.683544	535.615385	518.550000	594.779817	584.340909	507.153226	444.081481	351.844444	308.408759	559.265152	560.823899	534.049587	498.038462	567.964286	524.914286	654.861111	505.368421	602.417323	572.579365	507.653061	534.482759	486.032895	567.331126	468.888889	536.099379	560.095745	557.922078	623.622378	505.356164	488.631579	505.649123	573.309859	538.404762	477.405660	607.879630	511.217054	581.534884	569.316667	592.816667	573.878261	534.615385	524.475177	530.407643	506.987421	629.787234	652.423913	596.946309	591.153846	639.534161	465.337931	488.474026	561.083333	492.247059	519.913669	535.812903	487.929204	606.077419	571.369427	639.566372	566.802083	539.493590	578.600000	564.879699	639.771242	367.237179	530.571429	512.549296	559.388535	558.555556	610.465278	575.287500	584.574194	575.477124	545.053691	536.102740	503.685897	558.561290	558.648000	526.952703	558.525641	627.731544	271.548387	244.627273	388.347458	191.068376	253.702532	529.758389	557.101266	316.848684	347.383333	152.631579	428.159236	462.529032	365.953947	572.342105	491.493671	420.626984	430.896104	398.606452	330.775641	574.647799	574.197368	547.078431	431.651899	424.267516	235.144737	234.974026	489.258278	539.339623
	551.972222	532.603053	583.628319	520.140351	505.293103	488.563910	503.750000	574.766667	377.816176	508.492424	484.716981	544.968000	562.051020	571.451613	343.992188	521.104895	360.622222	575.791304	468.171642	541.366013	613.335526	523.558442	467.688889	528.134831	307.509934	454.254902	489.428571	505.142857	522.042553	598.108527	566.836538	582.758333	532.924242	562.061856	275.214286	538.156250	579.136752	484.122222	533.614379	526.105263	653.192771	449.240000	520.258065	563.120879	600.800000	582.991803	552.666667	542.593220	597.655738	547.194030	481.333333	600.777778	533.603960	562.500000	529.132231	572.911392	544.451327	550.987013	568.500000	546.900000	540.044304	539.666667	528.621849	251.520833	382.413793	658.074074	209.806452	574.208955	553.449541	445.380282	435.350877	275.637168	574.325000	363.288732	541.137615	541.606557	560.398148	513.569444	522.741007	551.610526	568.453608	543.191083	509.893204	514.037037	466.598131	514.683099	487.452229	515.492857	431.431250	379.705426	508.922581	525.325301	437.354167	422.176471	498.345070	481.647059	487.262500	489.527132	553.576087	595.831683	395.847328	510.516556	413.932773	479.242424	483.875000	395.483146	350.406250	418.076923	502.933824	586.700730	628.620370	571.517544	570.792308	568.891566	454.044444	420.500000	581.879630	487.220472	349.576642	290.871795	523.352941	545.077465	533.829060	552.080357	577.660377	558.297297	587.842593	513.795181	535.983607	509.943548	512.062500	563.848921	522.548872	481.801802	501.909091	402.188034	348.032609	552.330769	481.412281	593.710280	511.101010	561.789474	547.483871	553.633094	589.437500	550.201493	514.792308	509.007407	572.537190	490.437086	327.257353	522.484375	525.270270	464.503356	469.266234	530.234177	535.136752	513.578571	593.908257	582.234848	512.846774	456.948148	354.466667	311.255474	555.704545	560.276730	534.859504	495.592308	561.119048	523.923810	642.425926	507.072368	593.149606	565.515873	504.326531	533.801724	486.414474	560.072848	467.065359	529.614907	559.489362	550.097403	620.363636	502.684932	486.644737	499.736842	569.500000	534.607143	476.981132	605.342593	509.379845	580.496124	568.800000	586.900000	574.765217	532.371795	521.567376	527.929936	504.459119	627.680851	653.173913	596.241611	590.664336	643.223602	461.737931	500.006494	561.229167	491.800000	522.726619	539.509677	494.955752	609.941935	567.197452	635.743363	567.239583	544.365385	578.581818	565.368421	637.627451	364.564103	529.584416	508.042254	555.789809	550.362963	614.236111	568.025000	580.664516	569.594771	540.791946	533.095890	506.429487	553.561290	563.720000	525.337838	554.833333	631.375839	279.911290	254.600000	388.940678	198.256410	255.683544	533.859060	561.987342	326.993421	353.991667	160.947368	437.101911	461.761290	373.125000	573.019737	488.829114	422.912698	436.889610	407.212903	334.878205	574.874214	575.605263	550.385621	433.069620	426.866242	235.447368	236.467532	496.874172	548.691824
	552.990741	534.603053	584.690265	521.736842	506.931034	484.180451	500.138889	576.291667	370.279412	504.659091	478.367925	542.296000	565.459184	571.612903	338.234375	522.230769	358.011111	579.121739	468.022388	541.352941	610.842105	525.409091	467.022222	529.191011	301.211921	448.516340	489.491071	507.181818	522.900709	600.728682	568.721154	583.550000	532.295455	562.917526	277.223214	539.083333	581.239316	486.622222	538.908497	526.032895	653.530120	447.233333	519.330645	563.351648	599.400000	581.983607	548.900000	544.627119	597.311475	550.097015	487.623188	601.128205	534.138614	564.467391	526.082645	580.056962	551.761062	552.636364	568.303797	546.656250	543.892405	539.282051	531.949580	256.395833	382.310345	653.138889	210.787097	572.992537	559.247706	446.676056	434.938596	278.362832	574.766667	362.387324	538.642202	541.557377	561.555556	516.138889	519.079137	548.000000	568.329897	545.292994	509.504854	517.703704	471.971963	512.647887	489.114650	515.928571	432.256250	379.589147	507.754839	524.373494	437.652778	423.911765	497.908451	486.126050	493.243750	489.627907	555.815217	591.891089	393.000000	509.900662	416.546218	479.984848	482.114583	392.966292	349.168750	419.666667	503.330882	593.598540	628.231481	573.342105	570.461538	566.216867	458.614815	422.993243	579.824074	485.338583	354.824818	298.700855	517.630252	544.542254	532.675214	553.098214	576.509434	557.270270	586.638889	509.807229	532.868852	507.000000	508.402778	559.244604	520.563910	479.252252	502.587413	393.743590	345.500000	547.123077	474.157895	595.813084	510.545455	562.921053	545.361290	551.755396	589.340278	552.380597	511.669231	504.651852	570.041322	493.920530	322.367647	522.398438	519.513514	459.953020	467.038961	525.949367	537.444444	514.842857	593.366972	578.303030	512.806452	456.244444	354.133333	313.759124	557.454545	561.547170	533.280992	494.746154	562.892857	525.390476	641.629630	507.375000	593.511811	559.825397	504.142857	534.844828	489.756579	559.701987	470.908497	530.465839	558.340426	550.753247	616.475524	504.335616	486.855263	500.649123	565.105634	529.416667	476.273585	604.000000	508.837209	578.240310	565.058333	583.000000	573.173913	531.987179	520.184397	527.070064	503.081761	630.202128	652.576087	596.644295	593.027972	640.944099	459.951724	498.649351	563.236111	493.047059	522.316547	537.574194	493.451327	607.606452	565.000000	635.725664	568.541667	543.000000	578.963636	563.413534	637.745098	364.391026	530.493506	510.281690	557.751592	552.829630	614.340278	572.512500	578.729032	572.555556	544.174497	533.184932	505.282051	555.819355	560.048000	521.804054	553.282051	623.516779	273.225806	248.909091	393.288136	200.111111	257.392405	533.778523	555.949367	331.848684	354.700000	165.105263	437.273885	462.916129	376.019737	579.388158	490.183544	417.206349	431.467532	400.748387	333.467949	573.037736	571.921053	547.686275	435.329114	432.363057	239.013158	239.097403	497.317881	550.421384
	551.925926	530.198473	582.424779	519.271930	506.896552	489.157895	504.805556	573.958333	374.757353	508.287879	486.028302	544.664000	564.622449	569.258065	341.460938	522.167832	357.866667	578.921739	469.828358	543.496732	608.210526	526.694805	467.481481	529.337079	303.728477	453.045752	488.241071	504.525974	521.035461	599.883721	566.317308	582.908333	529.742424	561.010309	276.428571	537.447917	576.196581	486.855556	536.150327	524.059211	646.337349	447.440000	519.451613	562.582418	595.846154	578.778689	552.466667	545.898305	595.393443	547.671642	488.028986	599.085470	537.623762	562.500000	525.264463	578.449367	550.327434	552.207792	567.886076	548.781250	537.430380	537.403846	531.722689	256.159722	387.827586	659.981481	218.096774	571.858209	557.715596	444.542254	440.114035	273.761062	572.641667	362.345070	541.220183	544.622951	560.546296	521.284722	521.669065	551.694737	569.402062	544.280255	509.242718	511.703704	466.757009	509.838028	487.477707	513.728571	434.081250	381.023256	507.638710	525.457831	440.520833	423.867647	498.830986	484.579832	487.168750	488.062016	553.445652	583.990099	395.961832	508.543046	411.848739	476.651515	483.697917	385.202247	346.762500	417.833333	502.808824	586.145985	624.629630	569.245614	567.746154	561.493976	460.444444	420.783784	579.212963	483.212598	357.437956	294.094017	521.218487	543.000000	533.675214	553.419643	574.062893	559.594595	587.212963	514.602410	536.573770	508.290323	512.819444	561.446043	521.894737	483.945946	503.783217	397.085470	342.543478	548.015385	476.701754	596.467290	511.272727	562.745614	543.174194	553.482014	589.743056	549.947761	511.553846	507.940741	572.818182	495.562914	321.220588	523.664062	524.229730	461.510067	466.038961	528.341772	537.111111	514.521429	588.688073	577.416667	508.370968	447.192593	357.833333	311.226277	554.621212	560.025157	529.958678	493.969231	562.000000	523.457143	641.583333	504.421053	592.692913	560.912698	503.136054	542.043103	498.052632	559.900662	467.281046	528.198758	553.308511	550.896104	614.804196	504.910959	484.131579	498.394737	557.598592	530.773810	476.216981	603.777778	508.333333	577.643411	563.791667	587.991667	571.843478	533.237179	519.510638	526.203822	503.371069	624.287234	648.836957	591.953020	583.510490	633.739130	461.627586	494.597403	562.388889	489.529412	519.460432	541.632258	490.168142	606.258065	566.273885	636.088496	564.937500	543.083333	579.127273	562.864662	639.026144	365.237179	529.902597	511.281690	558.777070	552.200000	609.805556	570.806250	579.212903	570.274510	541.201342	532.931507	506.371795	555.245161	553.064000	519.851351	554.128205	621.812081	272.580645	247.000000	394.050847	197.487179	259.284810	523.798658	551.550633	327.776316	350.300000	160.201754	431.649682	462.980645	371.388158	579.578947	495.803797	418.761905	432.415584	399.877419	337.769231	570.006289	566.269737	542.542484	437.588608	428.184713	241.953947	239.454545	491.748344	540.628931
	556.990741	529.885496	579.176991	519.228070	506.810345	487.150376	498.212963	571.366667	370.441176	504.893939	478.877358	542.736000	567.224490	571.774194	336.210938	522.419580	355.600000	579.452174	468.253731	541.071895	608.184211	526.084416	464.851852	532.146067	299.417219	444.764706	488.392857	505.805195	522.156028	603.193798	563.375000	582.208333	527.174242	559.443299	275.821429	539.385417	577.341880	486.811111	537.503268	522.125000	651.337349	446.113333	518.927419	561.318681	598.615385	580.000000	550.846667	543.966102	597.245902	546.238806	485.181159	599.367521	534.782178	562.108696	527.553719	577.860759	548.008850	550.811688	569.037975	548.593750	538.145570	535.660256	531.655462	257.083333	397.965517	661.222222	223.012903	570.888060	556.889908	448.514085	438.324561	273.115044	571.508333	362.288732	540.541284	542.032787	563.333333	521.548611	521.352518	551.431579	569.484536	545.235669	506.747573	511.805556	466.214953	509.852113	486.159236	513.685714	433.656250	381.550388	506.251613	524.626506	439.534722	424.308824	498.514085	486.243697	484.962500	489.286822	551.630435	593.960396	395.396947	508.629139	411.159664	475.810606	482.375000	385.797753	345.350000	415.166667	502.191176	588.832117	622.768519	570.026316	567.453846	560.578313	458.837037	418.979730	577.962963	482.125984	357.189781	293.709402	519.697479	544.140845	532.880342	554.294643	573.805031	560.425676	587.157407	509.915663	533.049180	507.758065	509.500000	561.330935	521.984962	484.081081	503.734266	399.316239	341.260870	546.446154	472.201754	598.233645	511.494949	563.026316	543.845161	553.935252	589.652778	549.865672	510.600000	508.696296	570.760331	488.940397	321.705882	523.601562	519.952703	460.859060	467.636364	529.664557	534.803419	514.942857	588.816514	575.378788	510.354839	446.829630	359.733333	311.883212	554.969697	560.955975	531.917355	495.176923	563.428571	524.457143	643.120370	504.427632	596.811024	561.253968	502.074830	543.913793	500.513158	561.463576	467.339869	530.055901	554.085106	552.110390	612.881119	503.301370	485.453947	500.710526	557.274648	534.178571	476.811321	607.157407	507.945736	575.759690	563.633333	587.016667	569.356522	532.301282	520.631206	527.464968	504.062893	625.734043	646.032609	591.825503	586.783217	636.527950	461.503448	493.402597	559.625000	489.835294	518.100719	540.129032	490.637168	604.258065	566.318471	634.557522	564.541667	541.782051	579.345455	564.781955	637.718954	366.346154	527.896104	511.838028	556.936306	554.748148	607.180556	571.500000	578.819355	571.882353	542.342282	534.856164	503.128205	555.703226	553.168000	522.243243	553.217949	623.691275	272.282258	247.172727	393.110169	197.000000	262.639241	528.751678	555.753165	326.052632	349.900000	161.333333	431.025478	462.535484	370.401316	577.953947	498.658228	416.777778	431.863636	400.154839	343.455128	569.169811	564.559211	540.588235	440.259494	430.375796	241.914474	241.668831	494.344371	541.050314
	559.407407	532.053435	584.964602	521.122807	507.758621	492.015038	499.842593	573.933333	369.720588	506.106061	480.037736	544.424000	569.561224	573.838710	337.296875	526.972028	352.855556	582.843478	467.037313	542.725490	612.631579	530.311688	465.044444	531.988764	298.741722	447.725490	488.383929	507.487013	526.092199	606.813953	565.769231	585.466667	533.893939	561.793814	275.357143	541.697917	581.914530	487.133333	535.411765	523.361842	653.265060	443.020000	519.951613	562.648352	597.346154	579.163934	550.446667	539.728814	593.639344	549.000000	483.594203	598.529915	535.950495	562.000000	525.380165	578.949367	548.106195	550.441558	568.512658	549.368750	540.518987	537.500000	532.445378	251.527778	382.862069	665.277778	214.535484	575.447761	559.266055	446.676056	435.473684	270.300885	576.500000	363.190141	540.917431	539.278689	560.944444	521.270833	522.798561	554.684211	572.536082	547.254777	510.262136	513.222222	467.102804	512.521127	488.726115	514.650000	432.575000	382.620155	506.425806	524.493976	437.472222	419.852941	495.570423	482.008403	484.931250	487.829457	553.510870	598.227723	394.625954	509.437086	409.915966	476.037879	484.135417	381.977528	343.737500	415.108974	502.683824	586.051095	623.675926	566.710526	565.707692	562.807229	455.977778	420.067568	583.888889	480.598425	352.350365	291.957265	524.369748	545.816901	534.427350	556.375000	577.767296	560.452703	588.018519	513.000000	533.663934	510.169355	513.340278	563.086331	520.624060	481.225225	502.587413	399.341880	343.608696	542.938462	466.500000	598.336449	509.595960	568.675439	544.690323	554.928058	588.222222	554.917910	511.330769	506.807407	573.834711	493.973510	323.147059	522.453125	520.141892	462.147651	466.844156	530.120253	535.991453	516.042857	590.990826	581.136364	510.790323	446.096296	354.122222	309.145985	556.727273	560.855346	531.487603	494.269231	568.238095	526.723810	651.351852	507.006579	602.086614	568.682540	505.959184	536.810345	494.486842	567.662252	469.045752	531.372671	557.074468	554.857143	619.335664	504.849315	485.414474	501.289474	563.964789	534.797619	474.962264	608.240741	507.232558	576.395349	562.250000	584.108333	568.060870	530.692308	519.609929	525.745223	505.572327	629.606383	649.097826	593.785235	589.125874	640.006211	464.351724	492.402597	559.916667	491.823529	518.906475	533.825806	488.955752	606.535484	569.789809	635.920354	566.708333	541.044872	578.163636	561.932331	638.019608	364.429487	527.642857	512.908451	559.910828	558.674074	612.048611	574.093750	583.109677	575.111111	545.926174	536.328767	504.467949	558.993548	556.576000	523.905405	554.647436	625.751678	273.048387	247.563636	390.906780	194.444444	257.936709	528.597315	555.088608	321.164474	346.841667	156.464912	427.751592	462.038710	367.111842	573.940789	494.506329	413.626984	430.038961	398.800000	334.653846	572.880503	571.052632	544.673203	434.607595	424.121019	239.131579	237.629870	492.609272	539.465409
