,subject,net1,net2,MeanBVC
0,CC110033,FPN,CON,181.15247647997
1,CC110033,FPN,SAN,154.5092534318742
2,CC110033,FPN,VAN,185.8201319350479
3,CC110033,FPN,DAN,177.70402364771508
4,CC110033,FPN,DMN,176.052215735898
5,CC110033,FPN,Motor,175.49817598707943
6,CC110033,FPN,Aud.,188.37527515481818
7,CC110033,FPN,Vis.,165.46761367678866
8,CC110033,FPN,Subc.,159.82419517509754
9,CC110033,FPN,Whole Brain,169.54584498325937
10,CC110033,CON,FPN,175.96244552899856
11,CC110033,CON,SAN,134.63745374340021
12,CC110033,CON,VAN,196.47492680163788
13,CC110033,CON,DAN,191.06769909722374
14,CC110033,CON,DMN,187.5251598710619
15,CC110033,CON,Motor,142.10841849420834
16,CC110033,CON,Aud.,180.55745153896706
17,CC110033,CON,Vis.,195.92436521583048
18,CC110033,CON,Subc.,204.35266407043594
19,CC110033,CON,Whole Brain,173.007633422187
20,CC110033,SAN,FPN,175.48064179329526
21,CC110033,SAN,CON,153.8962938585225
22,CC110033,SAN,VAN,198.75840589876762
23,CC110033,SAN,DAN,184.5007355742841
24,CC110033,SAN,DMN,184.03556579374256
25,CC110033,SAN,Motor,155.98936916105663
26,CC110033,SAN,Aud.,175.57643236637006
27,CC110033,SAN,Vis.,194.419489615467
28,CC110033,SAN,Subc.,188.59547462789257
29,CC110033,SAN,Whole Brain,174.30508351522406
30,CC110033,VAN,FPN,126.928774090968
31,CC110033,VAN,CON,141.41775001647733
32,CC110033,VAN,SAN,122.6282324255935
33,CC110033,VAN,DAN,113.0038608234724
34,CC110033,VAN,DMN,123.84620811566158
35,CC110033,VAN,Motor,118.47556865379744
36,CC110033,VAN,Aud.,133.85000376701828
37,CC110033,VAN,Vis.,125.02430087788848
38,CC110033,VAN,Subc.,112.72689845984142
39,CC110033,VAN,Whole Brain,123.28838655723668
40,CC110033,DAN,FPN,137.74153354416597
41,CC110033,DAN,CON,159.72217004480675
42,CC110033,DAN,SAN,129.66492256131184
43,CC110033,DAN,VAN,135.0166110905932
44,CC110033,DAN,DMN,133.06984624920494
45,CC110033,DAN,Motor,144.45353609641242
46,CC110033,DAN,Aud.,132.44555418042376
47,CC110033,DAN,Vis.,143.3113002423917
48,CC110033,DAN,Subc.,135.1275131047602
49,CC110033,DAN,Whole Brain,137.1744151857536
50,CC110033,DMN,FPN,160.12325841242202
51,CC110033,DMN,CON,179.1340294040808
52,CC110033,DMN,SAN,151.5402538624181
53,CC110033,DMN,VAN,172.4827390986332
54,CC110033,DMN,DAN,159.82322149489232
55,CC110033,DMN,Motor,173.13675758875146
56,CC110033,DMN,Aud.,161.8834941075518
57,CC110033,DMN,Vis.,170.0201684138127
58,CC110033,DMN,Subc.,164.8919744794089
59,CC110033,DMN,Whole Brain,162.75792868636728
60,CC110033,Motor,FPN,169.47774688961906
61,CC110033,Motor,CON,157.8136148106649
62,CC110033,Motor,SAN,150.11937332620508
63,CC110033,Motor,VAN,180.58850894384747
64,CC110033,Motor,DAN,180.9914672603512
65,CC110033,Motor,DMN,183.48922328450803
66,CC110033,Motor,Aud.,184.43081696606532
67,CC110033,Motor,Vis.,180.51661368079826
68,CC110033,Motor,Subc.,168.07678232242574
69,CC110033,Motor,Whole Brain,169.42450053373457
70,CC110033,Aud.,FPN,160.14851585170882
71,CC110033,Aud.,CON,152.511375050091
72,CC110033,Aud.,SAN,128.6806540428199
73,CC110033,Aud.,VAN,165.92585759787931
74,CC110033,Aud.,DAN,145.1691591291944
75,CC110033,Aud.,DMN,146.08667111274252
76,CC110033,Aud.,Motor,154.95966888421762
77,CC110033,Aud.,Vis.,166.5003351092915
78,CC110033,Aud.,Subc.,160.30232784761142
79,CC110033,Aud.,Whole Brain,151.55438645208156
80,CC110033,Vis.,FPN,146.45288694683163
81,CC110033,Vis.,CON,189.18706357837488
82,CC110033,Vis.,SAN,157.45284717059673
83,CC110033,Vis.,VAN,162.02541910090957
84,CC110033,Vis.,DAN,161.54867605259813
85,CC110033,Vis.,DMN,165.76561005794605
86,CC110033,Vis.,Motor,171.50102274721306
87,CC110033,Vis.,Aud.,177.29383434113234
88,CC110033,Vis.,Subc.,135.22806104024195
89,CC110033,Vis.,Whole Brain,161.20693157490163
90,CC110033,Subc.,FPN,155.580523791193
91,CC110033,Subc.,CON,206.41695868603622
92,CC110033,Subc.,SAN,171.3981111465077
93,CC110033,Subc.,VAN,169.24145164027078
94,CC110033,Subc.,DAN,168.99124943596945
95,CC110033,Subc.,DMN,179.1506579693521
96,CC110033,Subc.,Motor,169.4205495166407
97,CC110033,Subc.,Aud.,189.0968610822905
98,CC110033,Subc.,Vis.,151.67907266102856
99,CC110033,Subc.,Whole Brain,168.27670473579033
100,CC110033,Whole Brain,FPN,157.3412230351047
101,CC110033,Whole Brain,CON,169.41573677574047
102,CC110033,Whole Brain,SAN,147.32895679863634
103,CC110033,Whole Brain,VAN,172.56410442161084
104,CC110033,Whole Brain,DAN,164.79140097241591
105,CC110033,Whole Brain,DMN,165.50162961917943
106,CC110033,Whole Brain,Motor,160.05514434740337
107,CC110033,Whole Brain,Aud.,170.10120314044684
108,CC110033,Whole Brain,Vis.,167.27498496567046
109,CC110033,Whole Brain,Subc.,158.52170321686668
110,CC110037,FPN,CON,221.23426211480466
111,CC110037,FPN,SAN,218.50344391882123
112,CC110037,FPN,VAN,226.05209873211763
113,CC110037,FPN,DAN,215.40324854147292
114,CC110037,FPN,DMN,211.5293443117189
115,CC110037,FPN,Motor,214.40872687998868
116,CC110037,FPN,Aud.,216.7337999252581
117,CC110037,FPN,Vis.,193.80606024868564
118,CC110037,FPN,Subc.,197.77001578636327
119,CC110037,FPN,Whole Brain,206.81926733176243
120,CC110037,CON,FPN,212.08639911743492
121,CC110037,CON,SAN,187.5982768090134
122,CC110037,CON,VAN,220.0762404810928
123,CC110037,CON,DAN,223.51721845423134
124,CC110037,CON,DMN,213.89681460533276
125,CC110037,CON,Motor,176.23941989460658
126,CC110037,CON,Aud.,210.2813379680367
127,CC110037,CON,Vis.,210.71257484519734
128,CC110037,CON,Subc.,203.60183211232635
129,CC110037,CON,Whole Brain,200.63295970395185
130,CC110037,SAN,FPN,223.98775023327985
131,CC110037,SAN,CON,198.0822215687691
132,CC110037,SAN,VAN,219.4954277444653
133,CC110037,SAN,DAN,215.3746801085148
134,CC110037,SAN,DMN,211.3232810287245
135,CC110037,SAN,Motor,206.7009776835204
136,CC110037,SAN,Aud.,213.1843597008545
137,CC110037,SAN,Vis.,215.70294040883232
138,CC110037,SAN,Subc.,204.72954061372144
139,CC110037,SAN,Whole Brain,209.86487589080022
140,CC110037,VAN,FPN,197.43588342674062
141,CC110037,VAN,CON,197.59614605221446
142,CC110037,VAN,SAN,184.79041917642314
143,CC110037,VAN,DAN,150.98213593883068
144,CC110037,VAN,DMN,172.8211314694042
145,CC110037,VAN,Motor,186.62233806137652
146,CC110037,VAN,Aud.,174.60991129921547
147,CC110037,VAN,Vis.,178.44936083041543
148,CC110037,VAN,Subc.,170.0116074533964
149,CC110037,VAN,Whole Brain,178.35295426648796
150,CC110037,DAN,FPN,203.6439420708305
151,CC110037,DAN,CON,216.1695040571974
152,CC110037,DAN,SAN,194.4231223856717
153,CC110037,DAN,VAN,174.39731685326726
154,CC110037,DAN,DMN,193.1255037509193
155,CC110037,DAN,Motor,204.24810886978227
156,CC110037,DAN,Aud.,193.7474930907906
157,CC110037,DAN,Vis.,193.42809129422426
158,CC110037,DAN,Subc.,182.2421064466217
159,CC110037,DAN,Whole Brain,194.45606059312033
160,CC110037,DMN,FPN,199.0096385171628
161,CC110037,DMN,CON,204.5798727678595
162,CC110037,DMN,SAN,191.4691148677428
163,CC110037,DMN,VAN,200.86792441483723
164,CC110037,DMN,DAN,196.87582786611353
165,CC110037,DMN,Motor,202.057513857222
166,CC110037,DMN,Aud.,193.55722437944064
167,CC110037,DMN,Vis.,187.452681904537
168,CC110037,DMN,Subc.,181.58294866985136
169,CC110037,DMN,Whole Brain,193.03956627310703
170,CC110037,Motor,FPN,207.09439833779635
171,CC110037,Motor,CON,192.6514147005903
172,CC110037,Motor,SAN,193.71427564859582
173,CC110037,Motor,VAN,201.95282223843617
174,CC110037,Motor,DAN,204.08367661581536
175,CC110037,Motor,DMN,206.92441699887894
176,CC110037,Motor,Aud.,204.61965100473336
177,CC110037,Motor,Vis.,206.86038029736866
178,CC110037,Motor,Subc.,200.3689303211531
179,CC110037,Motor,Whole Brain,199.05344800716685
180,CC110037,Aud.,FPN,192.4329707671443
181,CC110037,Aud.,CON,191.76486904206763
182,CC110037,Aud.,SAN,182.9623253373995
183,CC110037,Aud.,VAN,188.76912071365635
184,CC110037,Aud.,DAN,183.59256001861607
185,CC110037,Aud.,DMN,185.04044933682601
186,CC110037,Aud.,Motor,191.30716302262317
187,CC110037,Aud.,Vis.,185.0189863637317
188,CC110037,Aud.,Subc.,176.25710628490916
189,CC110037,Aud.,Whole Brain,186.22006976862127
190,CC110037,Vis.,FPN,189.31099505773435
191,CC110037,Vis.,CON,213.92376843808586
192,CC110037,Vis.,SAN,198.2597511628391
193,CC110037,Vis.,VAN,201.5304998894817
194,CC110037,Vis.,DAN,193.17123233118014
195,CC110037,Vis.,DMN,192.78055316908836
196,CC110037,Vis.,Motor,205.19990918703783
197,CC110037,Vis.,Aud.,200.13610027560404
198,CC110037,Vis.,Subc.,176.15079436798578
199,CC110037,Vis.,Whole Brain,193.5324255542287
200,CC110037,Subc.,FPN,198.05890789566487
201,CC110037,Subc.,CON,205.5124911565235
202,CC110037,Subc.,SAN,191.97629236448867
203,CC110037,Subc.,VAN,210.16274670236362
204,CC110037,Subc.,DAN,202.90608332323012
205,CC110037,Subc.,DMN,195.17635959909842
206,CC110037,Subc.,Motor,201.5094321922861
207,CC110037,Subc.,Aud.,200.79263323893096
208,CC110037,Subc.,Vis.,183.99265899376218
209,CC110037,Subc.,Whole Brain,194.72232138705448
210,CC110037,Whole Brain,FPN,198.7571919051142
211,CC110037,Whole Brain,CON,200.890909199765
212,CC110037,Whole Brain,SAN,194.3782219569835
213,CC110037,Whole Brain,VAN,202.7168838008559
214,CC110037,Whole Brain,DAN,198.57712858720865
215,CC110037,Whole Brain,DMN,197.18095247399262
216,CC110037,Whole Brain,Motor,197.16022577693477
217,CC110037,Whole Brain,Aud.,200.19059610849104
218,CC110037,Whole Brain,Vis.,192.87658069071844
219,CC110037,Whole Brain,Subc.,186.9792970678734
220,CC110045,FPN,CON,210.6643203261932
221,CC110045,FPN,SAN,182.58617714859977
222,CC110045,FPN,VAN,212.09672071461395
223,CC110045,FPN,DAN,193.74853778043513
224,CC110045,FPN,DMN,204.66580950447062
225,CC110045,FPN,Motor,207.75586203079715
226,CC110045,FPN,Aud.,215.71899193732153
227,CC110045,FPN,Vis.,199.4088674280167
228,CC110045,FPN,Subc.,196.45125059027123
229,CC110045,FPN,Whole Brain,197.77568706275466
230,CC110045,CON,FPN,211.43103180837744
231,CC110045,CON,SAN,180.5642437732966
232,CC110045,CON,VAN,217.60208877196345
233,CC110045,CON,DAN,209.5183892435862
234,CC110045,CON,DMN,209.80916831746404
235,CC110045,CON,Motor,185.40654744334614
236,CC110045,CON,Aud.,207.88509490272327
237,CC110045,CON,Vis.,225.6313631459696
238,CC110045,CON,Subc.,234.34569965795487
239,CC110045,CON,Whole Brain,203.59916442874325
240,CC110045,SAN,FPN,199.00652286245224
241,CC110045,SAN,CON,200.4519450379329
242,CC110045,SAN,VAN,226.54104768651104
243,CC110045,SAN,DAN,201.01748104506902
244,CC110045,SAN,DMN,211.22760468396595
