,subject,net2,MeanBVC
0,CC110033,Aud.,195.76772198515403
1,CC110033,CON,195.47337619112207
2,CC110033,DAN,191.16577866945724
3,CC110033,DMN,190.85890810157534
4,CC110033,FPN,182.93038430907632
5,CC110033,Motor,182.96645046832364
6,CC110033,SAN,171.20263517158196
7,CC110033,Subc.,185.17138875510383
8,CC110033,VAN,200.29644497356537
9,CC110033,Vis.,192.42045376654238
10,CC110033,Whole Brain,185.46081088529922
11,CC110037,Aud.,191.20845348476078
12,CC110037,CON,194.663688695413
13,CC110037,DAN,188.8715219641466
14,CC110037,DMN,188.40302346002363
15,CC110037,FPN,192.6049505185155
16,CC110037,Motor,188.96852432816306
17,CC110037,SAN,184.23066714842315
18,CC110037,Subc.,178.39256069804543
19,CC110037,VAN,195.02525094268262
20,CC110037,Vis.,185.25317437337256
21,CC110037,Whole Brain,186.09253766325534
22,CC110045,Aud.,196.02653594444513
23,CC110045,CON,188.45246699815172
24,CC110045,DAN,184.3440716613676
25,CC110045,DMN,194.54668323635178
26,CC110045,FPN,184.51425481364117
27,CC110045,Motor,184.28149027221232
28,CC110045,SAN,173.22652601395285
29,CC110045,Subc.,190.4200090340427
30,CC110045,VAN,200.0425870882878
31,CC110045,Vis.,192.27412675772976
32,CC110045,Whole Brain,185.58560145661812
33,CC110056,Aud.,198.2782480802668
34,CC110056,CON,185.782077187395
35,CC110056,DAN,191.3696016355656
36,CC110056,DMN,192.23497544723188
37,CC110056,FPN,184.30563968589323
38,CC110056,Motor,181.90268342066122
39,CC110056,SAN,187.19193555871115
40,CC110056,Subc.,187.16977083439872
41,CC110056,VAN,192.44059147234157
42,CC110056,Vis.,187.7871407122662
43,CC110056,Whole Brain,185.25168924206974
44,CC110069,Aud.,195.60562741326436
45,CC110069,CON,187.26997696511606
46,CC110069,DAN,201.87035843616366
47,CC110069,DMN,192.51162567557188
48,CC110069,FPN,174.60130759482254
49,CC110069,Motor,183.84989085814388
50,CC110069,SAN,173.45188436396398
51,CC110069,Subc.,172.40418718173845
52,CC110069,VAN,223.38069981431062
53,CC110069,Vis.,183.81220828950592
54,CC110069,Whole Brain,184.9565866841995
55,CC110087,Aud.,195.2985956568244
56,CC110087,CON,179.22654234136
57,CC110087,DAN,204.3825251306023
58,CC110087,DMN,188.06134921163343
59,CC110087,FPN,187.4115813540497
60,CC110087,Motor,182.04290162920776
61,CC110087,SAN,170.65384555161157
62,CC110087,Subc.,173.55703368963776
63,CC110087,VAN,216.21986788765093
64,CC110087,Vis.,192.49933352390818
65,CC110087,Whole Brain,184.3607773003143
66,CC110098,Aud.,195.34425455989503
67,CC110098,CON,194.9909747836529
68,CC110098,DAN,190.99044343135614
69,CC110098,DMN,187.2334753623639
70,CC110098,FPN,175.2065057161982
71,CC110098,Motor,187.94492815843756
72,CC110098,SAN,178.31560425958483
73,CC110098,Subc.,184.26793289467065
74,CC110098,VAN,209.3388573413084
75,CC110098,Vis.,185.49283106373792
76,CC110098,Whole Brain,184.5885457055951
77,CC110101,Aud.,200.39596825582888
78,CC110101,CON,169.06605796408377
79,CC110101,DAN,196.88445218223737
80,CC110101,DMN,186.81923449081154
81,CC110101,FPN,185.64966644150735
82,CC110101,Motor,181.09026175461653
83,CC110101,SAN,173.4840449480911
84,CC110101,Subc.,175.54925923983072
85,CC110101,VAN,228.88546901110786
86,CC110101,Vis.,192.0315373113584
87,CC110101,Whole Brain,183.85840167732766
88,CC110126,Aud.,194.20736499830832
89,CC110126,CON,188.99441896337459
90,CC110126,DAN,185.18098389632976
91,CC110126,DMN,194.99200627125404
92,CC110126,FPN,186.33245919399639
93,CC110126,Motor,184.7224608968591
94,CC110126,SAN,185.86631594241584
95,CC110126,Subc.,175.08227622030213
96,CC110126,VAN,206.46941428569903
97,CC110126,Vis.,186.64146415853222
98,CC110126,Whole Brain,185.22518844973004
99,CC110174,Aud.,188.78604384048467
100,CC110174,CON,196.42853801404442
101,CC110174,DAN,180.99785459107085
102,CC110174,DMN,189.63867817814437
103,CC110174,FPN,190.31435618144525
104,CC110174,Motor,207.22090962822026
105,CC110174,SAN,183.3395109490652
106,CC110174,Subc.,179.67748998187363
107,CC110174,VAN,182.69810206946661
108,CC110174,Vis.,186.94195265422417
109,CC110174,Whole Brain,187.6709171887614
110,CC110182,Aud.,194.86761208567958
111,CC110182,CON,179.97861403192863
112,CC110182,DAN,193.57804000870857
113,CC110182,DMN,196.5760559015861
114,CC110182,FPN,183.4631702754557
115,CC110182,Motor,187.52780587417394
116,CC110182,SAN,166.1148361883666
117,CC110182,Subc.,186.07948329353616
118,CC110182,VAN,218.00724051000998
