net2,MeanGVC
Aud.,0.3828936338970826
CON,0.34202656403546744
DAN,0.3059267684633873
DMN,0.3610956948284068
FPN,0.36075979638546074
Motor,0.3819386173591937
SAN,0.34339819459600246
Subc.,0.34814008575345246
VAN,0.3213993016906406
Vis.,0.3491695077058269
Whole Brain,0.35645733801944024
