,subject,net1,net2,MeanGVC
0,CC110033,FPN,FPN,0.2246962396937921
1,CC110033,FPN,CON,0.2411428063307019
2,CC110033,FPN,SAN,0.2174969950571611
3,CC110033,FPN,VAN,0.2462122063710842
4,CC110033,FPN,DAN,0.2486818862032045
5,CC110033,FPN,DMN,0.24353151041019508
6,CC110033,FPN,Motor,0.317512655395641
7,CC110033,FPN,Aud.,0.2516594661787793
8,CC110033,FPN,Vis.,0.2224590630520267
9,CC110033,FPN,Subc.,0.21999195061454158
10,CC110033,FPN,Whole Brain,0.24703933308786954
11,CC110033,CON,FPN,0.2761234837067798
12,CC110033,CON,CON,0.17099466150973097
13,CC110033,CON,SAN,0.2014939694048031
14,CC110033,CON,VAN,0.25347385252207977
15,CC110033,CON,DAN,0.2633508121790583
16,CC110033,CON,DMN,0.27201680386622307
17,CC110033,CON,Motor,0.2524107999721363
18,CC110033,CON,Aud.,0.23984442863596692
19,CC110033,CON,Vis.,0.26313271927860793
20,CC110033,CON,Subc.,0.3004013443124493
21,CC110033,CON,Whole Brain,0.2554321877901275
22,CC110033,SAN,FPN,0.2622081265778781
23,CC110033,SAN,CON,0.19200383350013947
24,CC110033,SAN,SAN,0.18966896441238582
25,CC110033,SAN,VAN,0.23276470715182246
26,CC110033,SAN,DAN,0.2404087629791289
27,CC110033,SAN,DMN,0.24218465425570682
28,CC110033,SAN,Motor,0.25314089218648056
29,CC110033,SAN,Aud.,0.210826378576334
30,CC110033,SAN,Vis.,0.22704230376121082
31,CC110033,SAN,Subc.,0.23663466012143006
32,CC110033,SAN,Whole Brain,0.23429932356823333
33,CC110033,VAN,FPN,0.18351383784202874
34,CC110033,VAN,CON,0.1565588029017469
35,CC110033,VAN,SAN,0.16011514076776093
36,CC110033,VAN,VAN,0.15717439716422527
37,CC110033,VAN,DAN,0.17391897415091115
38,CC110033,VAN,DMN,0.16402346526300995
39,CC110033,VAN,Motor,0.21216320566829652
40,CC110033,VAN,Aud.,0.18547267732778241
41,CC110033,VAN,Vis.,0.1647963053819425
