,subject,net2,MeanBVC
0,CC110033,Aud.,195.92900847690785
1,CC110033,CON,179.5628011175184
2,CC110033,DAN,195.6398678314543
3,CC110033,DMN,183.87618766264094
4,CC110033,FPN,165.58181118548364
5,CC110033,Motor,162.71231062392266
6,CC110033,SAN,163.75198542167504
7,CC110033,Subc.,171.7278203450046
8,CC110033,VAN,196.68042990899673
9,CC110033,Vis.,179.75884021332052
10,CC110033,Whole Brain,175.12039133235066
11,CC110037,Aud.,182.22303032618922
12,CC110037,CON,189.17291813133795
13,CC110037,DAN,178.7753536456621
14,CC110037,DMN,181.0178169212564
15,CC110037,FPN,180.5697216378381
16,CC110037,Motor,178.7938346612226
17,CC110037,SAN,166.2239299822439
18,CC110037,Subc.,163.83565244503393
19,CC110037,VAN,194.34262321251524
20,CC110037,Vis.,178.68440147202054
21,CC110037,Whole Brain,176.7021716839553
22,CC110045,Aud.,188.68596101687888
23,CC110045,CON,173.84774854622884
24,CC110045,DAN,175.57299864098397
25,CC110045,DMN,186.77814093174206
26,CC110045,FPN,172.36140486614505
27,CC110045,Motor,177.5610352289616
28,CC110045,SAN,160.30273644746597
29,CC110045,Subc.,183.73954187510347
30,CC110045,VAN,191.21165011160173
31,CC110045,Vis.,183.48875284360471
32,CC110045,Whole Brain,176.79148361055914
33,CC110056,Aud.,194.91906672431244
34,CC110056,CON,176.5126207664804
35,CC110056,DAN,186.46117145250577
36,CC110056,DMN,179.61713867862187
37,CC110056,FPN,171.54066011426625
38,CC110056,Motor,179.11497549623527
39,CC110056,SAN,171.0247970422166
40,CC110056,Subc.,175.50351418075536
41,CC110056,VAN,187.66087365011518
42,CC110056,Vis.,173.02705170999894
43,CC110056,Whole Brain,174.95958430376726
44,CC110069,Aud.,189.1300986407558
45,CC110069,CON,174.61183113278724
46,CC110069,DAN,198.8480264406406
47,CC110069,DMN,181.11664352639724
48,CC110069,FPN,162.9412653757759
49,CC110069,Motor,171.45294634410106
50,CC110069,SAN,159.63334956878228
51,CC110069,Subc.,160.66140384531545
52,CC110069,VAN,220.39238756864628
53,CC110069,Vis.,176.77662226684498
54,CC110069,Whole Brain,174.7768794092287
55,CC110087,Aud.,183.5400756090249
56,CC110087,CON,169.72057872716132
57,CC110087,DAN,201.15787275577526
58,CC110087,DMN,176.05888062973744
59,CC110087,FPN,183.243121893945
60,CC110087,Motor,172.191504339813
61,CC110087,SAN,154.4144852273434
62,CC110087,Subc.,164.0048940109963
63,CC110087,VAN,208.53414152772947
64,CC110087,Vis.,182.97188764972245
65,CC110087,Whole Brain,174.50401174802693
66,CC110098,Aud.,184.85410882503612
67,CC110098,CON,183.18364919425366
68,CC110098,DAN,184.40484568513165
69,CC110098,DMN,178.1965565178374
70,CC110098,FPN,164.1182217438743
71,CC110098,Motor,178.99645364988592
72,CC110098,SAN,168.4295856970541
73,CC110098,Subc.,172.52125164159028
74,CC110098,VAN,203.24098202318905
75,CC110098,Vis.,177.22553870147908
76,CC110098,Whole Brain,175.17026043994366
77,CC110101,Aud.,190.1408247960249
78,CC110101,CON,155.16135894498007
79,CC110101,DAN,186.5651530430313
80,CC110101,DMN,178.8114843596426
81,CC110101,FPN,172.54435897959246
82,CC110101,Motor,177.40798462865783
83,CC110101,SAN,162.0123199117256
84,CC110101,Subc.,162.77141716357775
85,CC110101,VAN,224.5068726572782
86,CC110101,Vis.,185.1062655902346
87,CC110101,Whole Brain,175.31341404453028
88,CC110126,Aud.,185.25407374036834
89,CC110126,CON,180.87634871589975
90,CC110126,DAN,176.85684984493238
91,CC110126,DMN,186.05246439329633
92,CC110126,FPN,174.66639753956918
93,CC110126,Motor,175.75244566464767
94,CC110126,SAN,174.52407128487252
95,CC110126,Subc.,164.48709253244337
96,CC110126,VAN,198.21010253447443
97,CC110126,Vis.,177.7069106143519
98,CC110126,Whole Brain,175.95469725441924
99,CC110174,Aud.,183.9955029252517
100,CC110174,CON,186.6239716962536
101,CC110174,DAN,173.6021052665825
102,CC110174,DMN,180.56173489678818
103,CC110174,FPN,179.50239474195092
104,CC110174,Motor,191.04967374082744
105,CC110174,SAN,171.6516643394976
106,CC110174,Subc.,170.16417800847154
107,CC110174,VAN,174.61908359075215
108,CC110174,Vis.,180.65748218418224
109,CC110174,Whole Brain,177.91366272871764
110,CC110182,Aud.,187.51588083668912
111,CC110182,CON,165.50496272491733
112,CC110182,DAN,186.97589620349356
113,CC110182,DMN,187.60058077721231
114,CC110182,FPN,171.12532670836137
115,CC110182,Motor,174.7274257480336
116,CC110182,SAN,158.5162802792131
117,CC110182,Subc.,174.2113819076284
118,CC110182,VAN,218.5620916625901
119,CC110182,Vis.,170.6008784806601
120,CC110182,Whole Brain,175.00074879047637
121,CC110187,Aud.,200.2352941253284
122,CC110187,CON,173.43774766581478
123,CC110187,DAN,193.64197226187292
124,CC110187,DMN,185.19835627453756
125,CC110187,FPN,168.66536025816686
126,CC110187,Motor,170.43775374128947
127,CC110187,SAN,160.13931401169307
128,CC110187,Subc.,166.02171133358434
129,CC110187,VAN,194.7727590237298
130,CC110187,Vis.,181.67289173338966
131,CC110187,Whole Brain,176.11829368986832
132,CC110319,Aud.,190.6568621039097
133,CC110319,CON,175.4130007279211
134,CC110319,DAN,175.11021497867597
135,CC110319,DMN,180.5722301899673
136,CC110319,FPN,165.94744667297317
137,CC110319,Motor,181.72804485021373
138,CC110319,SAN,163.14100106659265
139,CC110319,Subc.,177.93612832042658
140,CC110319,VAN,212.0596107354836
141,CC110319,Vis.,173.36865142227617
142,CC110319,Whole Brain,174.40826305083579
143,CC110411,Aud.,195.50625167803423
144,CC110411,CON,201.5658026139949
145,CC110411,DAN,167.75909906401634
146,CC110411,DMN,183.54773799610044
147,CC110411,FPN,164.09492290890643
148,CC110411,Motor,174.2603165091525
149,CC110411,SAN,166.88606915645724
150,CC110411,Subc.,165.19357796799434
151,CC110411,VAN,208.54516399332965
152,CC110411,Vis.,169.0591918262316
153,CC110411,Whole Brain,173.92332040505738
154,CC110606,Aud.,195.0048009123126
155,CC110606,CON,174.7901005479154
156,CC110606,DAN,169.42288383206952
157,CC110606,DMN,184.03357709271685
158,CC110606,FPN,174.30132700804603
159,CC110606,Motor,178.03747869213103
160,CC110606,SAN,163.85794431239404
161,CC110606,Subc.,178.56201998651864
162,CC110606,VAN,176.59517405959946
163,CC110606,Vis.,198.75359531692024
164,CC110606,Whole Brain,176.9825523586509
165,CC112141,Aud.,186.0504737968036
166,CC112141,CON,181.614095554974
167,CC112141,DAN,180.67749110599104
168,CC112141,DMN,178.45723227591242
169,CC112141,FPN,170.40310332026505
170,CC112141,Motor,170.48451994051754
171,CC112141,SAN,168.40693343144522
172,CC112141,Subc.,173.04921049144224
173,CC112141,VAN,206.39494849193338
174,CC112141,Vis.,180.54365642197718
175,CC112141,Whole Brain,174.2597892880143
176,CC120008,Aud.,190.71965467166098
177,CC120008,CON,179.77289437024064
178,CC120008,DAN,197.11324414952577
179,CC120008,DMN,182.8932292768529
180,CC120008,FPN,160.94282896266884
181,CC120008,Motor,170.6737389697193
182,CC120008,SAN,177.22056944215817
183,CC120008,Subc.,164.05623563445363
184,CC120008,VAN,199.4675908751305
185,CC120008,Vis.,172.74190074387377
186,CC120008,Whole Brain,174.739567022991
187,CC120049,Aud.,182.57963326620998
188,CC120049,CON,200.79112635810174
189,CC120049,DAN,182.13806276928318
190,CC120049,DMN,180.75426796678337
191,CC120049,FPN,168.17082083603268
192,CC120049,Motor,165.00969383200862
193,CC120049,SAN,176.38052575609666
194,CC120049,Subc.,160.34383454573822
195,CC120049,VAN,203.7473738065872
196,CC120049,Vis.,175.9127493189048
197,CC120049,Whole Brain,174.51336566352862
198,CC120061,Aud.,185.8393423209859
199,CC120061,CON,178.69733534263486
200,CC120061,DAN,189.65318984804082
201,CC120061,DMN,182.39360074086503
202,CC120061,FPN,173.29264396799945
203,CC120061,Motor,163.8211053261826
204,CC120061,SAN,176.9466754671175
205,CC120061,Subc.,174.87713753421235
206,CC120061,VAN,193.28503410886123
207,CC120061,Vis.,176.08679620454683
208,CC120061,Whole Brain,175.4485932578288
209,CC120065,Aud.,184.7301987138458
210,CC120065,CON,186.7083624815496
211,CC120065,DAN,178.67211279240865
212,CC120065,DMN,182.47336957122175
213,CC120065,FPN,176.53232028947227
214,CC120065,Motor,171.79158504812898
215,CC120065,SAN,159.5634800566111
216,CC120065,Subc.,172.85544107964515
217,CC120065,VAN,192.21745680499654
218,CC120065,Vis.,188.1477150318188
219,CC120065,Whole Brain,176.64941224957684
220,CC120120,Aud.,192.210766506322
221,CC120120,CON,174.03191185490897
222,CC120120,DAN,206.04248732717446
223,CC120120,DMN,179.65803879851654
224,CC120120,FPN,174.0906774271394
225,CC120120,Motor,170.20295129764622
226,CC120120,SAN,175.20367095469422
227,CC120120,Subc.,151.2097977091968
228,CC120120,VAN,203.01546736248198
229,CC120120,Vis.,169.54963057745712
230,CC120120,Whole Brain,175.1260543037377
231,CC120123,Aud.,186.66072668715725
232,CC120123,CON,171.46746021534005
233,CC120123,DAN,184.46874984109948
234,CC120123,DMN,180.66190515823212
235,CC120123,FPN,168.5324640720939
236,CC120123,Motor,181.9133611357517
237,CC120123,SAN,163.884750947566
238,CC120123,Subc.,181.00254617804512
239,CC120123,VAN,192.25235552176872
240,CC120123,Vis.,183.2304510591971
241,CC120123,Whole Brain,176.2666833030235
242,CC120166,Aud.,181.37757577276335
243,CC120166,CON,178.94433619650948
244,CC120166,DAN,185.4759883594091
