net2,MeanGVC
Aud.,0.21373619197380436
CON,0.19080996678140788
DAN,0.17384486077440514
DMN,0.20083924953544938
FPN,0.20427823596278707
Motor,0.21382914436436778
SAN,0.1932449827439085
Subc.,0.18875864373195514
VAN,0.18477522541422664
Vis.,0.1932781284712972
Whole Brain,0.19910931199494258
