,subject,net1,net2,MeanBVC
0,CC110033,FPN,CON,231.8437058774518
1,CC110033,FPN,SAN,228.91898646068907
2,CC110033,FPN,VAN,244.53531048188364
3,CC110033,FPN,DAN,240.6235597342012
4,CC110033,FPN,DMN,244.68549923738192
5,CC110033,FPN,Motor,250.91412863104455
6,CC110033,FPN,Aud.,250.30517403488992
7,CC110033,FPN,Vis.,224.61364604123725
8,CC110033,FPN,Subc.,224.61622485990227
9,CC110033,FPN,Whole Brain,234.66040997353858
10,CC110033,CON,FPN,253.17884137754567
11,CC110033,CON,SAN,228.64152908094115
12,CC110033,CON,VAN,250.01178603706967
13,CC110033,CON,DAN,254.72587067722606
14,CC110033,CON,DMN,267.9620260158469
15,CC110033,CON,Motor,228.53070187849303
16,CC110033,CON,Aud.,251.9849017360238
17,CC110033,CON,Vis.,270.1985265551641
18,CC110033,CON,Subc.,269.9617343382116
19,CC110033,CON,Whole Brain,249.48674950577015
20,CC110033,SAN,FPN,249.45207541851275
21,CC110033,SAN,CON,217.12107816897986
22,CC110033,SAN,VAN,252.3755576770614
23,CC110033,SAN,DAN,249.71778585793564
24,CC110033,SAN,DMN,261.06082908926265
25,CC110033,SAN,Motor,241.96353883426076
26,CC110033,SAN,Aud.,244.58966820629226
27,CC110033,SAN,Vis.,265.42554206769955
28,CC110033,SAN,Subc.,255.46267414299268
29,CC110033,SAN,Whole Brain,248.50990526112525
30,CC110033,VAN,FPN,211.18500563840652
31,CC110033,VAN,CON,195.0750898587065
32,CC110033,VAN,SAN,206.6221248320891
33,CC110033,VAN,DAN,190.72021601181302
34,CC110033,VAN,DMN,217.88725872724956
35,CC110033,VAN,Motor,212.23286328844577
36,CC110033,VAN,Aud.,215.03418346876836
37,CC110033,VAN,Vis.,208.3980577043606
38,CC110033,VAN,Subc.,206.18190754883156
39,CC110033,VAN,Whole Brain,208.27357228858773
40,CC110033,DAN,FPN,221.71770690392174
41,CC110033,DAN,CON,220.66789676395388
42,CC110033,DAN,SAN,217.54529416214743
43,CC110033,DAN,VAN,207.8263697002753
44,CC110033,DAN,DMN,224.18787973619897
45,CC110033,DAN,Motor,232.14984594732496
46,CC110033,DAN,Aud.,216.6647165928527
47,CC110033,DAN,Vis.,221.31948579128883
48,CC110033,DAN,Subc.,224.2681226742344
49,CC110033,DAN,Whole Brain,221.70895044432177
50,CC110033,DMN,FPN,237.26753265179502
51,CC110033,DMN,CON,238.2429889723015
52,CC110033,DMN,SAN,234.2328035522112
53,CC110033,DMN,VAN,244.65222216931386
54,CC110033,DMN,DAN,236.32149562114304
55,CC110033,DMN,Motor,257.0029984322784
56,CC110033,DMN,Aud.,229.40614784096618
57,CC110033,DMN,Vis.,241.2238366574016
58,CC110033,DMN,Subc.,250.31328554508585
59,CC110033,DMN,Whole Brain,237.80554268429765
60,CC110033,Motor,FPN,230.83530186435152
61,CC110033,Motor,CON,205.34343189533934
62,CC110033,Motor,SAN,221.8251662121475
63,CC110033,Motor,VAN,228.86735031842923
64,CC110033,Motor,DAN,233.45707693622208
65,CC110033,Motor,DMN,247.78878259790514
66,CC110033,Motor,Aud.,243.50757693344707
67,CC110033,Motor,Vis.,232.6353341321649
68,CC110033,Motor,Subc.,219.57540076894753
69,CC110033,Motor,Whole Brain,228.55608742871294
70,CC110033,Aud.,FPN,231.52799639897236
71,CC110033,Aud.,CON,211.154026469582
72,CC110033,Aud.,SAN,211.15971974724354
73,CC110033,Aud.,VAN,229.06738958992608
74,CC110033,Aud.,DAN,215.74887103053786
75,CC110033,Aud.,DMN,218.03907291742343
76,CC110033,Aud.,Motor,233.79757164622964
77,CC110033,Aud.,Vis.,232.07380599158802
78,CC110033,Aud.,Subc.,229.18465692352197
79,CC110033,Aud.,Whole Brain,222.4676431112006
80,CC110033,Vis.,FPN,226.63920621515027
81,CC110033,Vis.,CON,247.90611102017584
82,CC110033,Vis.,SAN,253.63081973938583
83,CC110033,Vis.,VAN,244.6261331833012
84,CC110033,Vis.,DAN,250.93909770124526
85,CC110033,Vis.,DMN,255.03103553678608
86,CC110033,Vis.,Motor,262.5610044636513
87,CC110033,Vis.,Aud.,260.6809237214441
88,CC110033,Vis.,Subc.,215.31236912639707
89,CC110033,Vis.,Whole Brain,244.3182522553807
90,CC110033,Subc.,FPN,239.8295525627467
91,CC110033,Subc.,CON,258.09755062576164
92,CC110033,Subc.,SAN,265.5290134866001
93,CC110033,Subc.,VAN,267.5661314366192
94,CC110033,Subc.,DAN,270.5882265639445
95,CC110033,Subc.,DMN,275.09008982981044
96,CC110033,Subc.,Motor,252.7809455122593
97,CC110033,Subc.,Aud.,273.8406990556375
98,CC110033,Subc.,Vis.,226.11070590374868
99,CC110033,Subc.,Whole Brain,253.89481969369797
100,CC110033,Whole Brain,FPN,230.6473469628319
101,CC110033,Whole Brain,CON,225.29541722730954
102,CC110033,Whole Brain,SAN,230.81186417858805
103,CC110033,Whole Brain,VAN,238.65596436853977
104,CC110033,Whole Brain,DAN,237.9239392397588
105,CC110033,Whole Brain,DMN,242.36508476977733
106,CC110033,Whole Brain,Motor,241.04137645364952
107,CC110033,Whole Brain,Aud.,240.23381707467226
108,CC110033,Whole Brain,Vis.,234.57743004006167
109,CC110033,Whole Brain,Subc.,232.21773604804073
110,CC110037,FPN,CON,253.1361513267778
111,CC110037,FPN,SAN,258.6452553641917
112,CC110037,FPN,VAN,260.7212623533328
113,CC110037,FPN,DAN,254.21493059060197
114,CC110037,FPN,DMN,246.80050286114528
115,CC110037,FPN,Motor,249.3365238789556
116,CC110037,FPN,Aud.,252.9474630899054
117,CC110037,FPN,Vis.,233.712758935625
118,CC110037,FPN,Subc.,239.414585406731
119,CC110037,FPN,Whole Brain,244.18742281873247
120,CC110037,CON,FPN,245.76781226703108
121,CC110037,CON,SAN,219.9466073253853
122,CC110037,CON,VAN,246.7701476245149
123,CC110037,CON,DAN,248.90572690887242
124,CC110037,CON,DMN,236.31811266128219
125,CC110037,CON,Motor,204.22030826664496
126,CC110037,CON,Aud.,230.11219846099098
127,CC110037,CON,Vis.,233.95094256785333
128,CC110037,CON,Subc.,230.75583781064964
129,CC110037,CON,Whole Brain,227.0926865660505
130,CC110037,SAN,FPN,247.61460246998053
131,CC110037,SAN,CON,222.6342437119545
132,CC110037,SAN,VAN,244.7617099377694
133,CC110037,SAN,DAN,235.8908603915682
134,CC110037,SAN,DMN,231.74431119303554
135,CC110037,SAN,Motor,229.245498697169
136,CC110037,SAN,Aud.,230.32946593704222
137,CC110037,SAN,Vis.,234.8833989357022
138,CC110037,SAN,Subc.,232.9968984253995
139,CC110037,SAN,Whole Brain,232.16787924451984
140,CC110037,VAN,FPN,278.23174351987535
141,CC110037,VAN,CON,258.19055716270907
142,CC110037,VAN,SAN,271.52613695754656
143,CC110037,VAN,DAN,215.54186995500524
144,CC110037,VAN,DMN,234.29512767075596
145,CC110037,VAN,Motor,235.51948588293635
146,CC110037,VAN,Aud.,239.2807539036942
147,CC110037,VAN,Vis.,240.1925861873317
148,CC110037,VAN,Subc.,248.91165506494124
149,CC110037,VAN,Whole Brain,243.13774506294413
150,CC110037,DAN,FPN,265.41091811280467
151,CC110037,DAN,CON,256.06691973571543
152,CC110037,DAN,SAN,253.05086920990775
153,CC110037,DAN,VAN,216.52546454295398
154,CC110037,DAN,DMN,234.89724370959698
155,CC110037,DAN,Motor,250.90324213097242
156,CC110037,DAN,Aud.,236.8208257779273
157,CC110037,DAN,Vis.,236.21669879890106
158,CC110037,DAN,Subc.,243.1515582375622
159,CC110037,DAN,Whole Brain,241.39111788691065
160,CC110037,DMN,FPN,242.49160716681007
161,CC110037,DMN,CON,236.49258822440711
162,CC110037,DMN,SAN,238.90324261206445
163,CC110037,DMN,VAN,226.55013800105905
164,CC110037,DMN,DAN,228.298475072969
165,CC110037,DMN,Motor,232.3706157098406
166,CC110037,DMN,Aud.,228.53079924959005
167,CC110037,DMN,Vis.,226.3949198725819
168,CC110037,DMN,Subc.,233.47142029835024
169,CC110037,DMN,Whole Brain,229.38031080574726
170,CC110037,Motor,FPN,260.10094830458183
171,CC110037,Motor,CON,222.2602701634568
172,CC110037,Motor,SAN,245.06799326251172
173,CC110037,Motor,VAN,235.6976297796053
174,CC110037,Motor,DAN,244.28257434861175
175,CC110037,Motor,DMN,241.69350005276746
176,CC110037,Motor,Aud.,233.75918659647598
177,CC110037,Motor,Vis.,243.46503533053678
178,CC110037,Motor,Subc.,237.8191288519835
179,CC110037,Motor,Whole Brain,236.41155265090302
180,CC110037,Aud.,FPN,236.56382132799365
181,CC110037,Aud.,CON,220.66943729402087
182,CC110037,Aud.,SAN,228.30678791916108
183,CC110037,Aud.,VAN,217.08728246608678
184,CC110037,Aud.,DAN,213.2673062295717
185,CC110037,Aud.,DMN,217.6411323752378
186,CC110037,Aud.,Motor,221.13405852090912
187,CC110037,Aud.,Vis.,220.12061022306457
188,CC110037,Aud.,Subc.,221.68952561134464
189,CC110037,Aud.,Whole Brain,220.858175017214
190,CC110037,Vis.,FPN,238.98427345542396
191,CC110037,Vis.,CON,244.68367547095187
192,CC110037,Vis.,SAN,246.64378079172468
193,CC110037,Vis.,VAN,233.6439319500767
194,CC110037,Vis.,DAN,229.12919087307745
195,CC110037,Vis.,DMN,232.38627316107022
196,CC110037,Vis.,Motor,239.688122397703
197,CC110037,Vis.,Aud.,238.1108256836162
198,CC110037,Vis.,Subc.,224.54582475065405
199,CC110037,Vis.,Whole Brain,233.3758503518931
200,CC110037,Subc.,FPN,231.01086008810688
201,CC110037,Subc.,CON,228.14849674289488
202,CC110037,Subc.,SAN,232.15525808406377
203,CC110037,Subc.,VAN,238.40312298569748
204,CC110037,Subc.,DAN,233.76306243787903
205,CC110037,Subc.,DMN,228.81487045002265
206,CC110037,Subc.,Motor,225.03734873945044
207,CC110037,Subc.,Aud.,229.00723856656109
208,CC110037,Subc.,Vis.,215.92543203396278
209,CC110037,Subc.,Whole Brain,225.1819341986907
210,CC110037,Whole Brain,FPN,243.82647558055902
211,CC110037,Whole Brain,CON,232.43608215249586
212,CC110037,Whole Brain,SAN,240.70802796672191
213,CC110037,Whole Brain,VAN,233.62719064509312
214,CC110037,Whole Brain,DAN,232.7124710699583
215,CC110037,Whole Brain,DMN,231.20953099908243
216,CC110037,Whole Brain,Motor,228.75300072115868
217,CC110037,Whole Brain,Aud.,232.98491444928786
218,CC110037,Whole Brain,Vis.,229.24961687062736
219,CC110037,Whole Brain,Subc.,231.07459848899032
220,CC110045,FPN,CON,244.18857065867812
221,CC110045,FPN,SAN,211.17355488802508
222,CC110045,FPN,VAN,241.71015288136655
223,CC110045,FPN,DAN,227.33543669057644
224,CC110045,FPN,DMN,232.17541403375157
225,CC110045,FPN,Motor,255.79870393564156
226,CC110045,FPN,Aud.,242.17061172361772
227,CC110045,FPN,Vis.,227.696236279071
228,CC110045,FPN,Subc.,226.03388524290693
229,CC110045,FPN,Whole Brain,230.1688173105107
230,CC110045,CON,FPN,241.90198080114342
231,CC110045,CON,SAN,223.36426953044852
232,CC110045,CON,VAN,248.23748852796598
233,CC110045,CON,DAN,238.91671546993166
234,CC110045,CON,DMN,238.69153789235253
235,CC110045,CON,Motor,231.96616913538645
236,CC110045,CON,Aud.,232.45055101826662
237,CC110045,CON,Vis.,249.817047811388
238,CC110045,CON,Subc.,246.42670989625714
239,CC110045,CON,Whole Brain,234.84132764309282
240,CC110045,SAN,FPN,223.19163318137075
241,CC110045,SAN,CON,239.25460453981728
242,CC110045,SAN,VAN,247.62919689662704
243,CC110045,SAN,DAN,223.97170311158456
244,CC110045,SAN,DMN,238.07713649566992
245,CC110045,SAN,Motor,257.1086092992596
246,CC110045,SAN,Aud.,234.61227979011383
247,CC110045,SAN,Vis.,244.4844193322518
248,CC110045,SAN,Subc.,238.4628480009248
249,CC110045,SAN,Whole Brain,236.1793039661741
250,CC110045,VAN,FPN,191.73736048610385
251,CC110045,VAN,CON,195.80578603605255
252,CC110045,VAN,SAN,182.9904287412033
253,CC110045,VAN,DAN,174.131420877413
254,CC110045,VAN,DMN,188.65785748781812
255,CC110045,VAN,Motor,200.45952419321145
256,CC110045,VAN,Aud.,192.49565593031608
257,CC110045,VAN,Vis.,187.14340311665717
258,CC110045,VAN,Subc.,184.95579314017567
259,CC110045,VAN,Whole Brain,188.82368754743987
260,CC110045,DAN,FPN,207.05702961511557
261,CC110045,DAN,CON,221.49039005255062
262,CC110045,DAN,SAN,196.93844206192216
263,CC110045,DAN,VAN,200.7500777882161
264,CC110045,DAN,DMN,213.44984392415796
265,CC110045,DAN,Motor,230.4123160073299
266,CC110045,DAN,Aud.,208.7414890898652
267,CC110045,DAN,Vis.,206.3069193692767
