,subject,net2,MeanGVC
0,CC110033,Aud.,0.162342567022357
1,CC110033,CON,0.15162265288100277
2,CC110033,DAN,0.16424047472485806
3,CC110033,DMN,0.16556798922241783
4,CC110033,FPN,0.17908880690666004
5,CC110033,Motor,0.21906051719983058
6,CC110033,SAN,0.14111760910671223
7,CC110033,Subc.,0.15691571885997074
8,CC110033,VAN,0.16514925138516304
9,CC110033,Vis.,0.16282117629130569
10,CC110033,Whole Brain,0.17130507383483262
11,CC110037,Aud.,0.16452757408348015
12,CC110037,CON,0.1800762553909473
13,CC110037,DAN,0.14191279029028728
14,CC110037,DMN,0.1706614432849836
15,CC110037,FPN,0.19910429376811492
16,CC110037,Motor,0.15022597653943573
17,CC110037,SAN,0.19856500791639248
18,CC110037,Subc.,0.17513887846542875
19,CC110037,VAN,0.11948669979058037
20,CC110037,Vis.,0.16945379278081754
21,CC110037,Whole Brain,0.1700791251246425
22,CC110045,Aud.,0.16417636919582632
23,CC110045,CON,0.16779045052977784
24,CC110045,DAN,0.1805675285937152
25,CC110045,DMN,0.1572007967145166
26,CC110045,FPN,0.16265591573278446
27,CC110045,Motor,0.18536088590871327
28,CC110045,SAN,0.1526250491472686
29,CC110045,Subc.,0.13934480175775932
30,CC110045,VAN,0.2153700364742998
31,CC110045,Vis.,0.15018122379283086
32,CC110045,Whole Brain,0.1639587795876182
33,CC110056,Aud.,0.19923540117903943
34,CC110056,CON,0.19806757246200554
35,CC110056,DAN,0.09960475796453702
36,CC110056,DMN,0.17523099079762805
37,CC110056,FPN,0.1645619200457447
38,CC110056,Motor,0.18462129514307254
39,CC110056,SAN,0.20071367389868253
40,CC110056,Subc.,0.18714369526750615
41,CC110056,VAN,0.0687457416811518
42,CC110056,Vis.,0.18621383350106752
43,CC110056,Whole Brain,0.1750929554946751
44,CC110069,Aud.,0.18873434162007338
45,CC110069,CON,0.17780815790079363
46,CC110069,DAN,0.1326700219590488
47,CC110069,DMN,0.18314160368930751
48,CC110069,FPN,0.16333020249424057
49,CC110069,Motor,0.17471339569633748
50,CC110069,SAN,0.16721545747436395
51,CC110069,Subc.,0.15525621222717764
52,CC110069,VAN,0.17170243029414134
53,CC110069,Vis.,0.15462033832184258
54,CC110069,Whole Brain,0.17003967575778356
55,CC110087,Aud.,0.17767221163037772
56,CC110087,CON,0.16288680918530574
57,CC110087,DAN,0.17648483569854798
58,CC110087,DMN,0.17053396149099892
59,CC110087,FPN,0.17005556346628314
60,CC110087,Motor,0.1729182482804169
61,CC110087,SAN,0.16058373103846046
62,CC110087,Subc.,0.1433823452372026
63,CC110087,VAN,0.19872814236335198
64,CC110087,Vis.,0.14042667158294153
65,CC110087,Whole Brain,0.16555931746122374
66,CC110098,Aud.,0.20150915342357437
67,CC110098,CON,0.18945104294517112
68,CC110098,DAN,0.15121988007599804
69,CC110098,DMN,0.16577995793279324
70,CC110098,FPN,0.17139086273816495
71,CC110098,Motor,0.17176630825998715
72,CC110098,SAN,0.1743683214506758
73,CC110098,Subc.,0.14182163605251705
74,CC110098,VAN,0.1673128730448722
75,CC110098,Vis.,0.13881786979110491
76,CC110098,Whole Brain,0.16579393172025134
77,CC110101,Aud.,0.1714779120446498
78,CC110101,CON,0.13873087015997554
79,CC110101,DAN,0.16980710082468922
80,CC110101,DMN,0.16794664846273047
81,CC110101,FPN,0.18391313347801888
82,CC110101,Motor,0.1805994485000051
83,CC110101,SAN,0.1601525986316503
84,CC110101,Subc.,0.19737883437173817
85,CC110101,VAN,0.13216917776180476
86,CC110101,Vis.,0.16722400102412657
87,CC110101,Whole Brain,0.1698321121757217
88,CC110126,Aud.,0.19350958941376442
89,CC110126,CON,0.16626019611940795
90,CC110126,DAN,0.20144716407519628
91,CC110126,DMN,0.17012827220292234
92,CC110126,FPN,0.1698702193625989
93,CC110126,Motor,0.17088403329095853
94,CC110126,SAN,0.15860840705062884
95,CC110126,Subc.,0.14904141156829642
96,CC110126,VAN,0.1378628716444596
97,CC110126,Vis.,0.15421429872918446
98,CC110126,Whole Brain,0.1674053739776925
99,CC110174,Aud.,0.16798330457155153
100,CC110174,CON,0.1430824846308335
101,CC110174,DAN,0.16313922059218966
102,CC110174,DMN,0.16938322640816297
103,CC110174,FPN,0.16771078373208398
104,CC110174,Motor,0.22080585603587527
105,CC110174,SAN,0.17486748646123848
106,CC110174,Subc.,0.11951375058660152
107,CC110174,VAN,0.19463981448660136
108,CC110174,Vis.,0.1476567188001063
109,CC110174,Whole Brain,0.17044919112986617
110,CC110182,Aud.,0.19590163932502663
111,CC110182,CON,0.15778985804144316
112,CC110182,DAN,0.1576067844922412
113,CC110182,DMN,0.1620538210489073
114,CC110182,FPN,0.1597341979707108
115,CC110182,Motor,0.17413856609370082
116,CC110182,SAN,0.15237429978938066
117,CC110182,Subc.,0.14297055258630278
118,CC110182,VAN,0.2127394445660653
119,CC110182,Vis.,0.15926942028585175
120,CC110182,Whole Brain,0.16465325323548033
121,CC110187,Aud.,0.17989300672272615
122,CC110187,CON,0.1602704842613585
123,CC110187,DAN,0.1614884189507345
124,CC110187,DMN,0.15563599105496434
125,CC110187,FPN,0.1577342497987287
126,CC110187,Motor,0.2022468154189868
127,CC110187,SAN,0.17708256936158268
128,CC110187,Subc.,0.15147698270276225
129,CC110187,VAN,0.1758396966974855
130,CC110187,Vis.,0.15107208221582438
131,CC110187,Whole Brain,0.16649154024995722
132,CC110319,Aud.,0.21211475353443
133,CC110319,CON,0.14460214678221506
134,CC110319,DAN,0.15866459978994607
135,CC110319,DMN,0.16277429843545055
136,CC110319,FPN,0.17610043809939493
137,CC110319,Motor,0.1969254146653844
138,CC110319,SAN,0.12676634890913147
139,CC110319,Subc.,0.11904871308735167
140,CC110319,VAN,0.229738919475987
141,CC110319,Vis.,0.14674811795031015
142,CC110319,Whole Brain,0.16574808670550886
143,CC110411,Aud.,0.19882151208954066
144,CC110411,CON,0.17190805345936205
145,CC110411,DAN,0.14317745625794545
146,CC110411,DMN,0.15396335042101036
147,CC110411,FPN,0.18740895776467384
148,CC110411,Motor,0.197727798140782
149,CC110411,SAN,0.1799464800263047
150,CC110411,Subc.,0.13256925832695268
151,CC110411,VAN,0.1648693156116352
152,CC110411,Vis.,0.14174530631721477
153,CC110411,Whole Brain,0.16709434901968914
154,CC110606,Aud.,0.18233451563861092
155,CC110606,CON,0.1600109148143294
156,CC110606,DAN,0.16867337932537715
157,CC110606,DMN,0.158875186902249
158,CC110606,FPN,0.17054320778709056
159,CC110606,Motor,0.18568353230198323
160,CC110606,SAN,0.15428575739012307
161,CC110606,Subc.,0.14220599718955715
162,CC110606,VAN,0.19799661735747479
163,CC110606,Vis.,0.15319868905289158
164,CC110606,Whole Brain,0.165424039675424
165,CC112141,Aud.,0.18140317747287354
166,CC112141,CON,0.15240826522731926
167,CC112141,DAN,0.16059018233168496
168,CC112141,DMN,0.17229189309811757
169,CC112141,FPN,0.18011974128527117
170,CC112141,Motor,0.1706825706447909
171,CC112141,SAN,0.15969389860813507
172,CC112141,Subc.,0.17388228062026165
173,CC112141,VAN,0.14597638862892712
174,CC112141,Vis.,0.17236950518899868
175,CC112141,Whole Brain,0.16981393432873063
176,CC120008,Aud.,0.1858096592940381
177,CC120008,CON,0.1578541114706488
178,CC120008,DAN,0.14803479789131688
179,CC120008,DMN,0.1531484729605327
180,CC120008,FPN,0.17778845834226573
181,CC120008,Motor,0.19275740430200503
182,CC120008,SAN,0.13124099365693903
183,CC120008,Subc.,0.17863107812597454
184,CC120008,VAN,0.16917625034030415
185,CC120008,Vis.,0.17730317628107975
186,CC120008,Whole Brain,0.16748743477000583
187,CC120049,Aud.,0.19205787257525042
188,CC120049,CON,0.12391906821428843
189,CC120049,DAN,0.17412366297969653
190,CC120049,DMN,0.1622139256099555
191,CC120049,FPN,0.1492546922494318
192,CC120049,Motor,0.1880474509039645
193,CC120049,SAN,0.14488596531531042
194,CC120049,Subc.,0.17506424338452112
195,CC120049,VAN,0.2097601349404251
196,CC120049,Vis.,0.1552203474815226
197,CC120049,Whole Brain,0.16468447378074405
198,CC120061,Aud.,0.18721875916167266
199,CC120061,CON,0.14040582797372472
200,CC120061,DAN,0.17951960595734012
201,CC120061,DMN,0.17045709727864408
202,CC120061,FPN,0.16120132697440082
203,CC120061,Motor,0.17616644990325506
204,CC120061,SAN,0.14997560354492154
205,CC120061,Subc.,0.15028463174511666
206,CC120061,VAN,0.19774301429072436
207,CC120061,Vis.,0.1597106651763296
208,CC120061,Whole Brain,0.16654885542898087
209,CC120065,Aud.,0.19021579361116628
210,CC120065,CON,0.15127245581292117
211,CC120065,DAN,0.17271166879240732
212,CC120065,DMN,0.1610784269655539
213,CC120065,FPN,0.17129923708734354
214,CC120065,Motor,0.1738195898224897
215,CC120065,SAN,0.15593289586469675
216,CC120065,Subc.,0.14812978610684666
217,CC120065,VAN,0.19398711267635374
218,CC120065,Vis.,0.15570869125386985
219,CC120065,Whole Brain,0.1650761794414616
220,CC120120,Aud.,0.1998541224506006
221,CC120120,CON,0.20147706287923145
222,CC120120,DAN,0.1442524288514516
223,CC120120,DMN,0.16035167488458282
224,CC120120,FPN,0.2023855652247561
225,CC120120,Motor,0.18028149198507581
226,CC120120,SAN,0.1551414925564045
227,CC120120,Subc.,0.12062404409877975
228,CC120120,VAN,0.16720812132903043
229,CC120120,Vis.,0.14067328879874988
230,CC120120,Whole Brain,0.16698254437644738
231,CC120123,Aud.,0.18032796450850913
232,CC120123,CON,0.17109030285404547
233,CC120123,DAN,0.16770495614364261
234,CC120123,DMN,0.16828548395019938
235,CC120123,FPN,0.1629596206778713
236,CC120123,Motor,0.16993494856456728
237,CC120123,SAN,0.15228790229508704
238,CC120123,Subc.,0.15203745318601952
239,CC120123,VAN,0.1921215321207537
240,CC120123,Vis.,0.1566482621578307
241,CC120123,Whole Brain,0.1658334109765842
