,subject,net2,MeanBVC
0,CC110033,Aud.,0.28409374338514526
1,CC110033,CON,0.1867239056210797
2,CC110033,DAN,0.2704976775575066
3,CC110033,DMN,0.25424568191915
4,CC110033,FPN,0.24391033340109294
5,CC110033,Motor,0.305039701203013
6,CC110033,SAN,0.23049064325455756
7,CC110033,Subc.,0.2058028119374597
8,CC110033,VAN,0.2580681987195207
9,CC110033,Vis.,0.21797545230553045
10,CC110033,Whole Brain,0.24722127360096335
11,CC110037,Aud.,0.2816107542525955
12,CC110037,CON,0.25548796141586877
13,CC110037,DAN,0.21612924090766547
14,CC110037,DMN,0.24884749673029694
15,CC110037,FPN,0.2717571391185153
16,CC110037,Motor,0.21480969051197346
17,CC110037,SAN,0.27355053974459625
18,CC110037,Subc.,0.26293952063014253
19,CC110037,VAN,0.2014976433392066
20,CC110037,Vis.,0.23177120989040664
21,CC110037,Whole Brain,0.24566822636375427
22,CC110045,Aud.,0.24820634009175047
23,CC110045,CON,0.24986038094661334
24,CC110045,DAN,0.25249457512186246
25,CC110045,DMN,0.2297015847482921
26,CC110045,FPN,0.24241694658075102
27,CC110045,Motor,0.2788039733231689
28,CC110045,SAN,0.23072864963805015
29,CC110045,Subc.,0.21004979576542077
30,CC110045,VAN,0.2958565342360008
31,CC110045,Vis.,0.22407610476909592
32,CC110045,Whole Brain,0.2418745376840153
33,CC110056,Aud.,0.28424605458314334
34,CC110056,CON,0.28034309356003184
35,CC110056,DAN,0.17836175820483913
36,CC110056,DMN,0.2574989784666376
37,CC110056,FPN,0.2377936638968498
38,CC110056,Motor,0.2593754718911567
39,CC110056,SAN,0.29222410605865
40,CC110056,Subc.,0.27814406207981995
41,CC110056,VAN,0.11528242138433911
42,CC110056,Vis.,0.2663597959681495
43,CC110056,Whole Brain,0.2544400168114042
44,CC110069,Aud.,0.2852444358736072
45,CC110069,CON,0.25492978653076237
46,CC110069,DAN,0.22931349874786547
47,CC110069,DMN,0.28175280571467093
48,CC110069,FPN,0.2523033262161179
49,CC110069,Motor,0.23582576507771238
50,CC110069,SAN,0.2556383230926679
51,CC110069,Subc.,0.19920670186582973
52,CC110069,VAN,0.24544546039914245
53,CC110069,Vis.,0.21507802046364927
54,CC110069,Whole Brain,0.24933129892299516
55,CC110087,Aud.,0.2648999008914973
56,CC110087,CON,0.24909530357026471
57,CC110087,DAN,0.2513719230340941
58,CC110087,DMN,0.25044371219000766
59,CC110087,FPN,0.25258767776659163
60,CC110087,Motor,0.2694450863780285
61,CC110087,SAN,0.22573551930839825
62,CC110087,Subc.,0.21948102379700565
63,CC110087,VAN,0.26493220599533973
64,CC110087,Vis.,0.21113655803287829
65,CC110087,Whole Brain,0.24494051194091546
66,CC110098,Aud.,0.31403936498827845
67,CC110098,CON,0.25105436817325993
68,CC110098,DAN,0.22942630954098303
69,CC110098,DMN,0.24192848535340397
70,CC110098,FPN,0.24988476123161454
71,CC110098,Motor,0.29083696028966033
72,CC110098,SAN,0.24118950842816073
73,CC110098,Subc.,0.2094861546978264
74,CC110098,VAN,0.22635354787333117
75,CC110098,Vis.,0.20406475094048374
76,CC110098,Whole Brain,0.24580521138801914
